id,bulletin,description,grupo_muestreo,is_relevant_gt,categories_gt,subcategories_gt,notas_anotador,is_relevant_pred,act_type_pred,categories_pred,subcategories_pred,confidence,reasoning,duration_s
10,boe,Anuncio de la Confederación Hidrográfica del Tajo O.A. de la información pública de la solicitud de una concesión de aguas en el término municipal de Brozas (Cáceres). Referencia C-0249/2024.,AGU_GEN,True,AGU_GEN,cuenca_tajo,,False,anuncio,[],[],0.98,"El texto indica que es un ""Anuncio de... información pública de la solicitud"", no una resolución ni autorización final, por lo que no se clasifica como un acto administrativo en el dominio hídrico monitorizado según las reglas dadas (la publicación en sí es informativa del trámite). Además, aunque menciona ""concesión de aguas"" y ""Cáceres"" (cuenca Tajo), la descripción no especifica el uso ni es una resolución definitiva, por lo que no cumple criterios para AGU_GEN u otra categoría específica.",75.249
11,doe,"Resolución de 11 de enero de 2025, de la Dirección General de Sostenibilidad, por la que se formula informe de impacto ambiental del proyecto de construcción de un sondeo para el aprovechamiento de aguas subterráneas, en el término municipal de El Gordo (Cáceres), promovido por el Ayuntamiento de El Gordo. Expte.: IA24/0676.",AGU_GEN,True,AGU_SND,"uso_urbano,cuenca_tajo",,True,resolución,"[""AGU_SND"", ""AGU_GEN""]","[""cuenca_guadiana"", ""uso_agricola""]",0.95,"El texto menciona explícitamente ""sondeo para el aprovechamiento de aguas subterráneas"" (señal AGU_SND) y se realiza en Cáceres, provincia perteneciente a la cuenca del Guadiana. Se incluye ""uso_agricola"" como subcategoría debido a que los sondeos generalmente están vinculados al riego agrícola, aunque el texto no especifica explícitamente ""riego"", el contexto de aprovechamiento de aguas subterráneas en un municipio sugiere este uso predominante. La referencia a ""informe de impacto ambiental"" y ""proyecto de construcción"" indica que es una actuación específica de concesión/autorización (AGU_GEN), ya que no se especifica otro uso particular como abastecimiento municipal o industrial.",97.45
12,boe,"Anuncio de la Confederación Hidrográfica del Miño-Sil, O.A. por el que se publica el inicio del trámite de competencia de proyectos para la creación de un área recreativa con zona de baño en ambas márgenes del río Cabe, en Ribasaltas, T.M. de Monforte de Lemos (Lugo).",AGU_GEN,True,AGU_GEN,cuenca_mino_sil,,False,anuncio,[],[],1.0,"El texto describe un anuncio sobre creación de área recreativa sin mención a categorías específicas como agua, vías pecuarias, montes o espacios naturales protegidos (ausencia de términos clave de DPH, vertidos, etc.). Se clasifica como no relevante al dominio hídrico-natural según las reglas definidas.",65.61
13,boe,"Anuncio de la Confederación Hidrográfica del Júcar, O.A. sobre información pública de una concesión de aguas subterráneas en el T.M. de Vinaròs (Castellón).",AGU_GEN,True,AGU_GEN,cuenca_jucar,,True,información_pública,"[""AGU_GEN""]","[""cuenca_jucar""]",0.95,"El texto menciona ""concesión de aguas subterráneas"" sin especificar el uso, lo que corresponde a la categoría residual AGU_GEN. Además, la Confederación Hidrográfica del Júcar indica claramente la cuenca_jucar.",117.541
14,boe,"Anuncio de la Confederación Hidrográfica del Duero, O.A., de información pública del expediente de modificación de características de concesión de un aprovechamiento de aguas, de referencia MC-0123/2024 (INTEGRA-AYE) VA, con destino a riego y abastecimiento en el término municipal de Siete Iglesias de Trabancos (Valladolid).",AGU_GEN,True,"AGU_RIE,AGU_ABS","uso_mixto,cuenca_duero",,True,anuncio,"[""AGU_RIE"", ""AGU_ABS""]","[""uso_agricola"", ""uso_urbano"", ""cuenca_duero""]",0.95,"El texto menciona explícitamente ""riego"" y ""abastecimiento"" como usos del agua, lo que activa AGU_RIE y AGU_ABS respectivamente. Además, el organismo emisor es la Confederación Hidrográfica del Duero, indicando la cuenca duero (subcategoría). El fragmento clave es: ""...de referencia MC-0123/2024 (INTEGRA-AYE) VA, con destino a riego y abastecimiento en el término municipal..."".",77.279
15,boe,"Anuncio de la Confederación Hidrográfica del Miño-Sil, O.A. por el que se hace público el otorgamiento de la concesión para aprovechamiento de 1,665 l/s de agua procedente de tres (3) manantiales situados en la parroquia de Porqueirós (Santo André), término municipal de Muiños (Ourense), con destino a abastecimiento del núcleo de Porqueirós y extinción de incendios. Expediente: A/32/32701.",AGU_GEN,True,AGU_ABS,"uso_urbano,cuenca_mino_sil",,True,anuncio,"[""AGU_ABS"", ""VER""]","[""uso_urbano""]",0.85,"El texto menciona ""abastecimiento del núcleo de Porqueirós"", lo que activa la categoría AGU_ABS (abastecimiento municipal/agua potable) con subcategoría uso_urbano. Además, se cita ""extinción de incendios"" como destino secundario del agua. El fragmento clave es: ""con destino a abastecimiento del núcleo de Porqueirós"". La categoría VER podría aplicarse si hubiera autorización de vertido explícita, pero aquí no aparece esa palabra; por tanto, solo AGU_ABS es la etiqueta segura sin ambigüedad sobre vertidos.",70.972
16,boe,Anuncio de la Comisaría de Aguas de la Confederación Hidrográfica del Cantábrico de información pública de procedimiento de concesión de aguas en el término municipal de Aller (Asturias). A/33/48530.,AGU_GEN,True,AGU_GEN,cuenca_cantabrico,,False,anuncio,[],[],0.95,"El texto es un anuncio de ""información pública"" sobre una concesión, pero no especifica el uso del agua (ni agrícola, urbano, industrial, ni energético). Según las reglas críticas, AGU_GEN es residual y requiere que se mencione DPH o concesión sin usar, y la descripción general de ""concesión de aguas"" sin adjetivos calificativos podría interpretarse como tal, pero la regla 2 dice NUNCA combinar con otras categorías salvo expediente independiente. Aquí no hay otra categoría activada. Además, la ubicación (Asturias) en el Cantábrico activa cuenca cantabrico si hubiera concesión, pero el texto es un anuncio de información pública sin especificar uso, lo que hace que sea muy difícil clasificarlo con confianza y sin asignarle categorías. Por tanto, la interpretación más conservadora y correcta según las reglas es is_relevant=False porque no hay categoría N2 activada explícitamente (no dice ""para riego"", ""abastecimiento"", etc.).",84.792
17,boe,"Anuncio de la Confederación Hidrográfica del Duero, O.A., de información pública de la concesión de un aprovechamiento de aguas subterráneas para otros usos industriales, en el término municipal de San Miguel del Arroyo (Valladolid). Ref. expte.: C-0404/2024 (INTEGRA-AYE) VA.",AGU_GEN,True,AGU_IND,"uso_industrial,cuenca_duero",,True,anuncio,"[""AGU_IND""]","[""uso_industrial"", ""cuenca_duero""]",0.95,"El texto indica explícitamente ""aprovechamiento de aguas subterráneas para otros usos industriales"", activando AGU_IND y uso_industrial. Además, es un anuncio de la Confederación Hidrográfica del Duero en Valladolid, por lo que se infiere cuenca_duero.",56.682
18,boe,"Anuncio de la Comisaría de Aguas de la Confederación Hidrográfica del Guadalquivir de información pública del procedimiento de extinción del derecho de la concesión de aguas públicas con expediente de referencia X-5568/2024, en el término municipal de Puente Genil (Córdoba).",AGU_GEN,True,AGU_GEN,cuenca_guadalquivir,,True,anuncio,"[""AGU_GEN""]","[""cuenca_guadalquivir"", ""uso_mixto""]",0.92,"La descripción indica ""Concesión de aguas públicas"" sin especificar el uso particular, lo que activa AGU_GEN por defecto. El organismo emisor es la Confederación Hidrográfica del Guadalquivir (CHG), identificando la cuenca Guadalquivir, y se menciona un ""expediente de referencia"", sugiriendo un expediente mixto o genérico.",65.761
19,boe,"Anuncio del Servicio de Régimen de Usuarios de la Confederación Hidrográfica del Duero, O.A. de información pública sobre la tramitación de un procedimiento de extinción del derecho a un aprovechamiento subterráneas en el término municipal de Langa (Ávila). Expediente ED-0089/2024.",AGU_GEN,True,AGU_GEN,cuenca_duero,,True,anuncio,"[""AGU_GEN""]","[""cuenca_duero""]",0.95,"El texto menciona ""aprovechamiento subterráneas"" en el contexto de aguas, lo cual activa la categoría AGU_GEN para concesiones sin uso especificado. Además, la Confederación Hidrográfica del Duero indica claramente que pertenece a la cuenca del Duero.",54.831
20,boe,Anuncio de la Confederación Hidrográfica del Guadiana de sometimiento a información pública de resolución de otorgamiento de concesión de aguas subterráneas en el término municipal de El Robledo (Ciudad Real)- 3681/2018.,AGU_GEN,True,AGU_GEN,cuenca_guadiana,,True,anuncio,"[""AGU_GEN""]","[""cuenca_guadiana""]",0.95,"El texto menciona ""concesión de aguas subterráneas"" sin especificar el uso, lo que la clasifica como AGU_GEN según las reglas residuales para DPH. La Confederación Hidrográfica del Guadiana indica claramente la cuenca correspondiente (cuenca_guadiana).",55.373
21,boe,Anuncio de la Confederación Hidrográfica del Guadiana de sometimiento a información pública de solicitud de concesión de aguas subterráneas en el término municipal de Badajoz (Badajoz).,AGU_GEN,True,AGU_GEN,cuenca_guadiana,,True,anuncio,"[""AGU_GEN""]",[],0.95,"La descripción menciona ""concesión de aguas subterráneas"" sin especificar el uso (ni riego, ni abastecimiento), por lo que se aplica la categoría residual AGU_GEN. Además, el organismo emisor es la Confederación Hidrográfica del Guadiana, lo que permite inferir la cuenca guadiana, pero las subcategorías de cuenca no están listadas en el resultado solicitado como etiquetas principales.",72.07
22,boe,"Anuncio de la Confederación Hidrográfica del Duero, O.A., de información pública de la autorización de vertido de aguas residuales, en el término municipal de Arabayona de Mógica (Salamanca), referencia del expediente V-0095/2023 (Referencia del Servicio: 0081. -SA).",AGU_GEN,True,VER,cuenca_duero,,True,anuncio,"[""VER""]",[],0.95,"El texto menciona explícitamente ""autorización de vertido de aguas residuales"", activando la categoría VER según las señales léxicas definidas. No se identifican otras categorías ni subcategorías específicas como uso agrícola o cuenca en el fragmento proporcionado.",64.273
23,boe,"Anuncio de la Comisaría de Aguas de la Confederación Hidrográfica del Guadalquivir de información pública del procedimiento de de la concesión de aguas públicas para abastecimiento de vivienda con un volumen de 182,5 m3/año, con captación subterránea en Sanlúcar la Mayor (Sevilla). Expediente 4463/2020.",AGU_GEN,True,AGU_ABS,"uso_urbano,cuenca_guadalquivir",,True,información_pública,"[""AGU_ABS""]","[""uso_urbano"", ""cuenca_guadalquivir""]",0.98,"El texto menciona explícitamente ""abastecimiento de vivienda"" (usando AGU_ABS) y ""captación subterránea"" (activa la categoría de uso urbano), además de indicar que es de la Confederación Hidrográfica del Guadalquivir (cuenca_guadalquivir).",71.773
24,boe,Anuncio de la Comisaría de Aguas de la Confederación Hidrográfica del Ebro sobre información pública de una solicitud de concesión de un aprovechamiento de aguas públicas subterráneas en el término municipal de Santo Domingo de la Calzada (La Rioja).,AGU_GEN,True,AGU_GEN,cuenca_ebro,,True,anuncio,"[""AGU_GEN""]","[""cuenca_ebro""]",0.85,"Se trata de un ""anuncio"" (N1) y de una ""solicitud de concesión de un aprovechamiento de aguas públicas subterráneas"" (señal explícita para AGU_GEN). La cuenca es la del Ebro porque es ""Comisaría de Aguas de la Confederación Hidrográfica del Ebro"". No hay indicación explícita de uso específico, por lo que se usa AGU_GEN sin combinar con subcategorías de uso.",74.66
25,boe,Anuncio de la Comunidad de Regantes Pozo La Sierra de Torrent sobre convocatoria de Junta.,AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_jucar",,True,anuncio,"[""AGU_RIE""]",[],0.95,"""Comunidad de Regantes Pozo La Sierra de Torrent"" y ""convocatoria de Junta"" activan la categoría AGU_RIE, ya que se trata de una convocatoria de junta en una comunidad de regantes. No hay referencia a uso específico (subcategoría) ni a otra actividad hídrica relevante.",64.462
26,boe,"Anuncio de la Comisaría de Aguas de la Confederación Hidrográfica del Guadalquivir de información pública de procedimiento de extinción del derecho de una concesión de aguas públicas para abastecimiento, riego de 0,02 ha. y un volumen de 1.150 m3/año con captación en Pozo (Fuera de masa) en Pozoblanco (Córdoba). Expediente X-9076/2022-ing.",AGU_RIE,True,"AGU_RIE,AGU_ABS,AGU_SND","uso_mixto,cuenca_guadalquivir",,True,información_pública,"[""AGU_GEN"", ""AGU_RIE"", ""AGU_ABS""]","[""uso_agricola"", ""uso_urbano"", ""cuenca_guadalquivir""]",0.95,"El texto menciona explícitamente ""abastecimiento"" (AGU_ABS, uso urbano), ""riego"" (AGU_RIE, uso agrícola) y la Confederación Hidrográfica del Guadalquivir junto con ""Pozoblanco (Córdoba)"" que confirma la cuenca (cuenca_guadalquivir). Aunque hay una ""captación en Pozo"", el uso específico está definido por las finalidades de abastecimiento y riego, lo cual hace que AGU_SND no sea aplicable por sí solo como categoría principal, sino que estas categorías de uso son las relevantes. No hay vertidos ni otras infraestructuras sin relación con agua/naturaleza.",96.984
27,boe,Anuncio de la Comunidad de Regantes Las Almacidas sobre convocatoria de Junta General Ordinaria.,AGU_RIE,True,AGU_RIE,uso_agricola,,True,anuncio,"[""AGU_RIE""]","[""uso_agricola"", ""cuenca_guadalquivir""]",0.98,"El texto menciona explícitamente ""convocatoria de Junta General Ordinaria"" por parte de la ""Comunidad de Regantes Las Almacidas"", lo que activa la categoría AGU_RIE. El nombre ""Las Almacidas"" junto con la estructura del BOE estatal sugiere su ubicación en Andalucía, específicamente en Jaén o Córdoba, dentro de la cuenca del Guadalquivir, justificando la subcategoría.",74.783
28,boe,Anuncio de la Comunidad de Regantes de Ara sobre convocatoria de Asamblea General Ordinaria.,AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_ebro",,True,anuncio,"[""AGU_RIE""]","[""uso_agricola"", ""cuenca_guadalquivir""]",0.95,"El texto es una ""convocatoria de Asamblea General Ordinaria"" de la ""Comunidad de Regantes de Ara"". Esto activa la categoría AGU_RIE (señales: ""convocatoria de ... Comunidad de Regantes""). La subcategoría uso_agricola se deduce del contexto de ""regante"", y cuenca_guadalquivir se infiere porque la Comunidad de Regantes de Ara está en Huelva.",75.516
29,boe,"Anuncio de la Comisaría de Aguas, de la Confederación Hidrográfica del Guadalquivir, de competencia de proyectos sobre concesión de uso de reutilización de aguas para un volumen anual de 205.169 m3/año para uso Agropecuario - Regadío (otras berries para una superficie de 39,21 ha) en el T.M. de Hinojos (Huelva) con expediente A-6835/2017.",AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_guadalquivir",,True,anuncio,"[""AGU_RIE""]","[""cuenca_guadalquivir"", ""uso_agricola""]",0.98,"El texto menciona ""concesión de uso de reutilización de aguas para... uso Agropecuario - Regadío"" (disparador AGU_RIE con subcat uso_agricola) y ""Confederación Hidrográfica del Guadalquivir"" y ""Huelva"" (disparador cuenca_guadalquivir).",65.706
30,boe,"Anuncio de la Comunidad de Regantes de Las Vegas de Ejea de los Caballeros, Zaragoza, sobre convocatoria de Junta.",AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_ebro",,True,anuncio,"[""AGU_RIE""]","[""uso_agricola"", ""cuenca_ebro""]",0.98,"El texto menciona explícitamente ""Comunidad de Regantes"" y ""convocatoria de Junta"", activando la categoría AGU_RIE según la regla 7. La provincia de Zaragoza sitúa la publicación en la cuenca Ebro (cuenca_ebro) y el uso es agrícola por la naturaleza del regadío (uso_agricola).",58.048
31,boe,Anuncio de la Comunidad de Regantes Armuña Fase 1 sobre convocatoria de Junta.,AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_duero",,True,anuncio,"[""AGU_RIE""]",[],0.95,"La descripción menciona ""convocatoria de Junta"" de una ""Comunidad de Regantes"", lo cual activa directamente la categoría AGU_RIE según las reglas (convocatorias de asambleas/juntas de comunidades de regantes). No hay términos que activen otras categorías.",51.445
32,boe,Anuncio de la Comunidad de Regantes del Valle de Benejama sobre convocatoria de Junta.,AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_jucar",,True,anuncio,"[""AGU_RIE""]","[""uso_agricola""]",0.95,"El texto es un anuncio de la Comunidad de Regantes del Valle de Benejama sobre convocatoria de Junta, lo cual activa directamente la categoría AGU_RIE según la regla 7 para asambleas y juntas de comunidades de regantes. La subcategoría uso_agricola se infiere por el contexto de riego asociado a las comunidades de regantes.",56.678
33,boe,"Anuncio de la Confederación Hidrográfica del Duero, O.A., de información pública de la concesión de un aprovechamiento de aguas subterráneas para riego, en el término municipal Moral de la Reina (Valladolid). Ref. expte.: C-0417/2024 (INTEGRA-AYE) VA.",AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_duero",,True,anuncio,"[""AGU_RIE""]","[""uso_agricola"", ""cuenca_duero""]",0.98,"El texto menciona explícitamente ""concesión de un aprovechamiento de aguas subterráneas para riego"", lo cual activa la categoría AGU_RIE con el uso agrícola como subcategoría. Además, el organismo emisor es la Confederación Hidrográfica del Duero y la localidad es de Valladolid, lo que permite inferir la cuenca del Duero.",60.932
34,boe,Anuncio de la Comunidad de Regantes del Río Tajo en Almoguera sobre convocatoria de Junta.,AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_tajo",,True,anuncio,"[""AGU_RIE""]","[""uso_agricola"", ""cuenca_tajo""]",0.95,"Se trata de un anuncio de convocatoria de Junta de la Comunidad de Regantes del Río Tajo, lo que activa claramente la categoría AGU_RIE según la regla 7. La mención de ""Regantes"" y ""Río Tajo"" confirma el uso agrícola (subcat. uso_agricola) y la cuenca del Tajo (subcat. cuenca_tajo).",59.243
35,docm,"Resolución de 16/01/2025, de la Delegación Provincial de Desarrollo Sostenible de Guadalajara, por la que se formula el informe de impacto ambiental del proyecto denominado: Captación de aguas subterráneas para riego de carrascas truferas en Tordellego (Guadalajara) (expediente PRO-GU-24-0765), cuyo promotor es don Luis Martínez Martínez.",AGU_RIE,True,"AGU_SND,AGU_RIE","uso_agricola,cuenca_tajo",,True,resolución,"[""AGU_GEN"", ""AGU_RIE""]","[""uso_agricola"", ""cuenca_duero""]",0.85,"La descripción menciona explícitamente ""riego de carrascas truferas"" (usando AGU_RIE) y sitúa el proyecto en Guadalajara (provincia perteneciente a la cuenca del Duero). También se cita una ""Captación de aguas subterráneas"", que por regla general requiere las palabras clave ""sondeo"" o ""pozo"" para ser clasificada como AGU_SND. Sin embargo, dado que es un informe de impacto ambiental y no una concesión directa (el promotor ya tiene la resolución previa), se clasifica como AGU_GEN residual, indicando un aprovechamiento de aguas en el dominio público hidráulico sin uso específico detallado en el texto base para una clasificación más fina.",79.113
36,boe,"Anuncio de la Comunidad de Regantes La Moraña II, sobre la exposición pública de los estatutos.",AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_duero",,True,anuncio,"[""AGU_RIE""]",[],0.98,"El texto menciona ""Comunidad de Regantes"", lo que corresponde a la categoría AGU_RIE según las señales léxicas clave para este tipo de actos. No hay información sobre uso específico de agua ni cuenca.",49.163
37,boe,Anuncio de la Comunidad de Regantes de Alcolea de Tajo sobre convocatoria de Junta.,AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_tajo",,True,anuncio,"[""AGU_RIE""]","[""uso_agricola"", ""cuenca_tajo""]",0.95,"""Convocatoria de Junta. comunidad de regantes"" → Activación de AGU_RIE. Mención a ""Alcolea de Tajo"" (provincia de Toledo, cuenca del Tajo) y el uso agrícola por definición de comunidad de regantes.",54.606
38,bocyl,"RESOLUCIÓN de 5 de febrero de 2025, de la Delegación Territorial de León, por la que se dicta el informe de impacto ambiental del proyecto de ejecución de un sondeo de captación de aguas para riego de árboles frutales y huerta en Corullón, en el término municipal de Corullón (León). Expte.: I.A. 035/2024.",AGU_RIE,True,"AGU_SND,AGU_RIE","uso_agricola,cuenca_mino_sil",,True,resolución,"[""AGU_SND"", ""AGU_RIE""]","[""uso_agricola"", ""cuenca_duero""]",0.98,"La publicación menciona explícitamente ""sondeo de captación de aguas"" (AGU_SND) y su uso para ""riego de árboles frutales y huerta"" (AGU_RIE). La ubicación en León (provincia de la cuenca del Duero) activa el subdominio cuenca_duero.",60.903
39,boe,"Anuncio de la Comisaría de Aguas de la Confederación Hidrográfica del Guadalquivir de información pública de procedimiento de extinción del derecho de una concesión de aguas públicas para riego de 10,88 ha y un volumen de 16.320 m3/año con captación en Sondeo (Rumblar) en Bailén (Jaén). Expediente X-5548/2024-ing.",AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_guadalquivir",,True,información_pública,"[""AGU_RIE"", ""AGU_SND""]","[""uso_agricola"", ""cuenca_guadalquivir""]",0.95,"El texto menciona ""concesión de aguas públicas para riego"" y ""procedimiento de extinción del derecho"", lo que corresponde a AGU_RIE con subcategoría uso_agricola. Además, cita explícitamente ""captación en Sondeo"", activando AGU_SND. La entidad emisora es la Confederación Hidrográfica del Guadalquivir y el municipio Bailén (Jaén), lo que indica cuenca_guadalquivir.",68.507
40,boe,"Anuncio de la Confederación Hidrográfica del Duero, O.A., de la resolución del expediente de concesión de un aprovechamiento de aguas subterráneas, de referencia C-0192/2023, con destino a riego en el término municipal de Fermoselle (Zamora).",AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_duero",,True,anuncio,"[""AGU_RIE""]","[""uso_agricola"", ""cuenca_duero""]",0.95,"""Concesión de un aprovechamiento de aguas subterráneas, de referencia C-0192/2023, con destino a riego en el término municipal de Fermoselle (Zamora)"". La mención explícita a ""riego"" activa la categoría AGU_RIE. La provincia de Zamora y la Confederación Hidrográfica del Duero (CHD) sitúan el uso en la cuenca del Duero.",66.072
41,doe,"Acuerdo de 31 de octubre de 2024, de la Comisión de Urbanismo y Ordenación del Territorio de Extremadura, de aprobación definitiva de la modificación puntual n.º 1 del Plan General Municipal de Miajadas que afecta a la regulación de la altura de las edificaciones e instalaciones en Suelo No Urbanizable de Protección Natural (artículo 3.2.2.1), de Protección Estructural Regadíos (artículo 3.2.2.2), de Protección Ambiental Hidrológica (artículo 3.2.2.5) y Común (artículo 3.2.2.7).",AGU_RIE,False,,,,False,acuerdo,[],[],0.95,"La descripción se refiere a una modificación puntual de un Plan General Municipal en Suelo No Urbanizable, abordando altura de edificaciones y regulaciones generales (protección natural, regadíos, ambiental hidrológica) pero sin conceder derechos sobre agua ni gestión de residuos; es una decisión de ordenación urbanística que no cae en el dominio hídrico-natural monitorizado según la regla 1.",60.992
