id,bulletin,description,grupo_muestreo,is_relevant_gt,categories_gt,subcategories_gt,notas_anotador,is_relevant_pred,act_type_pred,categories_pred,subcategories_pred,confidence,reasoning,duration_s
10,dogv,"ANUNCIO del Acuerdo de 25 de noviembre de 2024, de la Junta de Gobierno Local, del informe ambiental y territorial estratégico favorable sobre la modificación puntual del Plan general de ordenación urbana de Benicarló para la calificación como equipación (SQE) de terrenos calificados como espacio libre (E1) y viario (V1), colindantes con la unidad de actuación 7 de suelo urbano, para la construcción del Colegio de Educación Infantil y Primaria número 5.",PGOU,True,MOD_PUN,"fase_ip,uso_equipamiento",IAE mod puntual PGOU Benicarlo suelo dotacional CEIP,True,anuncio,"[""PGOU"", ""MOD_PUN""]","[""uso_equipamiento"", ""fase_inicial""]",0.95,"El texto menciona explícitamente ""modificación puntual del Plan general de ordenación urbana"" (MOD_PUN) sobre el PGOU, y la construcción de un ""Colegio de Educación Infantil y Primaria"" activa la etiqueta uso_equipamiento. La mención a ""informe ambiental... favorable"" sugiere una fase inicial de aprobación antes de la definitiva.",70.333
11,bocyl,INFORMACIÓN pública relativa a la aprobación inicial del proyecto de urbanización del sector 7 de suelo urbanizable del Plan General de Ordenación Urbana de Cabezón de Pisuerga (Valladolid). Expte.: 1168/2021.,PGOU,True,PROY_URB,fase_inicial,Aprobacion inicial proyecto urbanizacion sector 7 PGOU,True,anuncio,"[""PGOU"", ""PROY_URB""]","[""fase_inicial""]",0.98,"El texto cita explícitamente el ""Plan General de Ordenación Urbana"" (PGOU) y un ""proyecto de urbanización"", con una fase de ""aprobación inicial"". El fragmento clave es: ""INFORMACIÓN pública relativa a la aprobación inicial del proyecto de urbanización... del Plan General de Ordenación Urbana"".",64.354
12,boa,"RESOLUCIÓN de 28 de enero de 2025, del Instituto Aragonés de Gestión Ambiental, por la que se formula la declaración ambiental estratégica del Plan General de Ordenación Urbana Simplificado de Jarque de Moncayo (Zaragoza), promovido por el Ayuntamiento de Jarque de Moncayo. (Número de Expediente: INAGA 500201/71/2024/09313).",PGOU,True,PGOU,fase_ip,DAE Plan General Ordenacion Urbana Simplificado Jarque de Moncayo,True,resolución,"[""PGOU""]",[],0.98,"El texto menciona explícitamente ""Plan General de Ordenación Urbana"", lo que cumple con la señal léxica clave para la categoría PGOU. El acto es una resolución formal del Instituto Aragonés de Gestión Ambiental. No se mencionan términos que indiquen fases específicas (como ""aprobación definitiva"" o ""información pública"") ni usos específicos del suelo, por lo que las subcategorías permanecen vacías. La confianza es alta debido a la nomenclatura explícita.",73.973
13,boja,"Acuerdo de 25 de noviembre de 2024, del Ayuntamiento de Almedinilla, por el que se aprueba definitivamente el documento de revisión parcial del Plan General de Ordenación Urbanística de Almedinilla. Fuente Grande-Venta de Las Navas. (PP. 10317/2024).",PGOU,True,PGOU,fase_definitiva,Aprobacion definitiva revision parcial PGOU Almedinilla,True,acuerdo,"[""PGOU""]","[""fase_definitiva""]",0.98,"El texto menciona ""Plan General de Ordenación Urbanística"" (señal explícita para PGOU) y ""aprueba definitivamente"" (señal explícita para fase_definitiva). La descripción indica una revisión parcial del plan general, por lo que la categoría es únicamente PGOU.",61.775
14,boca,"Gerencia Municipal de Urbanismo.- Anuncio de 29 de enero de 2025, por el que se somete a información pública la aprobación inicial de la Modificación Menor del Plan General de Ordenación para la protección del inmueble sito en la Avenida Lucas Vega, n.º 100.",PGOU,True,MOD_PUN,fase_inicial,IP aprobacion inicial Modificacion Menor PGO proteccion inmueble,True,anuncio,"[""PGOU"", ""MOD_PUN""]","[""fase_ip"", ""fase_inicial""]",0.95,"El texto menciona ""Plan General de Ordenación"" (PGOU) y ""Modificación Menor"" (MOD_PUN). Indica también ""aprobación inicial"" (fase_inicial) y que se somete a ""información pública"" (fase_ip).",61.368
15,bocyl,"ACUERDO de 18 de febrero de 2025, del Pleno del Ayuntamiento de Saldaña de Burgos (Burgos), por el que se aprueba definitivamente el proyecto de actuación de la unidad de actuación única del sector de suelo urbano no consolidado Golf Saldaña de las Normas Urbanísticas Municipales.",PGOU,True,PROY_URB,fase_definitiva,Aprobacion definitiva proyecto actuacion UE Golf Saldana NUM,True,acuerdo,"[""LIC_URB"", ""PROY_URB""]","[""fase_definitiva"", ""uso_comercial""]",0.95,"El texto menciona ""aprobado definitivamente"" lo que indica fase_definitiva, y ""proyecto de actuación"" junto con ""unidad de actuación única"", indicando PROY_URB. También se menciona ""sector de suelo urbano no consolidado Golf Saldaña"", sugiriendo uso comercial por ser zona deportiva/comercial (golf) aunque no es explícito en los criterios definidos, pero al estar en suelo urbano no consolidado podría ser equipamiento o comercial. Sin embargo, el nombre ""Golf"" a menudo implica equipamiento deportivo, pero como categoría de uso específico solo tenemos uso_equipamiento que se refiere a escuela/centro de salud; golf no está explícito. Por tanto, subcategorías: fase_definitiva y uso_comercial (o equipamiento si consideramos deporte equipamiento, pero el criterio dice ""equipamiento, dotacional, escuela, centro de salud""). No hay mención directa de uso comercial, pero Golf es zona deportiva/comercial. Revisando las categorías, no hay ""uso deportivo"", por lo que quizás sea fase_definitiva y PROY_URB. Confianza alta por los términos explícitos.",111.511
16,dogv,ANUNCIO por el que se somete a información pública la modificación puntual número 2 del Plan general de ordenación urbana.,PGOU,True,MOD_PUN,fase_ip,IP modificacion puntual num 2 PGOU,True,anuncio,"[""PGOU"", ""MOD_PUN""]","[""fase_ip""]",0.95,"""ANUNCIO por el que se somete a información pública la modificación puntual número 2 del Plan general de ordenación urbana."" El texto menciona explícitamente ""Plan general de ordenación urbana"" (PGOU), ""modificación puntual"" (MOD_PUN) y ""información pública"" (fase_ip).",62.412
17,bocm,"Plan general de urbanismo
– Acuerdo de 12 de febrero de 2025, del Consejo de Gobierno, por el que se aprueba definitivamente la modificación del Plan General de Ordenación Urbana de Madrid para la creación del Área de Planeamiento Específico 10.24 “Paseo de la Ermita del Santo”, distrito de Latina, que incluye la delimitación de una única Unidad de Ejecución",PGOU,True,MOD_PUN,fase_definitiva,Aprobacion definitiva mod PGOU Madrid APE 10.24 Paseo Ermita Santo,True,acuerdo,"[""PGOU"", ""PLAN_ESP""]","[""fase_definitiva""]",0.95,"El texto menciona explícitamente ""Plan General de Ordenación Urbana"" (etiqueta PGOU) y la creación de un ""Área de Planeamiento Específico 10.24"" (etiqueta PLAN_ESP). Además, se cita la ""aprobación definitiva"", indicando que el acto está en la fase_definitiva del ciclo urbanístico. La mención a una ""Unidad de Ejecución"" es parte de la estructura del planeamiento, pero no clasifica por subcategoría de uso del suelo específica.",156.315
18,bocyl,"ACUERDO de 27 de febrero de 2025, de la Comisión Territorial de Medio Ambiente y Urbanismo de Salamanca, por el que se aprueba definitivamente la modificación n.º 2 de las Normas Urbanísticas Municipales de Miranda de Azán (Salamanca). Expte.: 24-037.",PGOU,True,MOD_PUN,fase_definitiva,Aprobacion definitiva modificacion n2 NUM Miranda de Azan,True,acuerdo,"[""MOD_PUN"", ""PGOU""]","[""fase_definitiva""]",0.95,"El texto menciona ""acuerdo"" como acto administrativo (act_type), ""aprobación definitiva"" indicando fase_definitiva, y la modificación de las ""Normas Urbanísticas Municipales"", que según la taxonomía equivalen a PGOU. La mención de ""modificación n.º 2"" hace referencia a un MOD_PUN.",65.0
19,bocm,"Normas urbanísticas
– Orden 878/2025, de 7 de marzo, de la Consejería de Medio Ambiente, Agricultura e Interior, por la que se aprueba definitivamente la Modificación Puntual de las Normas Subsidiarias de ámbito municipal de Buitrago del Lozoya, con el fin de adecuar las condiciones urbanísticas del Matadero Frigorífico Comarcal de Buitrago a su condición de equipamiento de interés social",PGOU,True,MOD_PUN,"fase_definitiva,uso_equipamiento",Aprobacion definitiva Mod Puntual NNSS Buitrago matadero a equipamiento,True,orden,"[""PGOU"", ""MOD_PUN""]","[""fase_definitiva"", ""uso_equipamiento""]",0.95,"El texto menciona explícitamente ""Modificación Puntual de las Normas Subsidiarias"", lo que activa las categorías MOD_PUN y PGOU (ya que las Normas Subsidiarias son equivalentes regionales a un PGOU). Además, se indica que la aprobación es ""definitivamente"" (fase_definitiva) y que el objetivo es adecuar condiciones para un ""Matadero Frigorífico"", lo que corresponde al uso equipamiento.",75.267
20,bocyl,"INFORMACIÓN pública relativa a la aprobación inicial de la modificación n.º 5 del Plan General de Ordenación Urbana de Villamayor (Salamanca), nueva delimitación del yacimiento arqueológico «Teso de San Miguel» y modificación de la normativa de protección. Expte.: 185/2025.",PGOU,True,MOD_PUN,fase_inicial,IP aprobacion inicial mod 5 PGOU Villamayor yacimiento arqueologico,True,información_pública,"[""MOD_PUN"", ""PGOU""]","[""fase_inicial"", ""uso_rustico""]",0.95,"La descripción menciona explícitamente ""modificación n.º 5 del Plan General de Ordenación Urbana"" (etiqueta MOD_PUN y PGOU) y se trata de una ""nueva delimitación del yacimiento arqueológico"" en suelo rústico (""uso_rustico""). La fase es ""aprobación inicial"" indicada por el texto, lo que corresponde a fase_inicial.",69.654
21,docm,"Anuncio de 30/01/2025, del Ayuntamiento de Ciudad Real, sobre información pública de la alternativa técnica presentada por la mercantil Aikon Energía, SL del Programa de Actuación Urbanizadora de la Unidad de Ejecución del Plan General de Ordenación Urbana, denominada UE-VCAR.",PGOU,True,PROY_URB,fase_ip,IP alternativa tecnica PAU UE-VCAR PGOU Albacete,True,anuncio,"[""PGOU"", ""PROY_URB""]","[""fase_ip"", ""uso_energetico""]",0.92,"Se trata de un anuncio de información pública (fase_ip) sobre una alternativa técnica para una Unidad de Ejecución del Plan General de Ordenación Urbana (PGOU). La unidad de ejecución (PROY_URB) está vinculada a la mercantil Aikon Energía, SL y el contexto energético sugiere uso_energetico.",66.244
22,boib,"Acuerdo de aprobación definitiva con prescripciones relativa a la Modificación puntual nº. 3 de las Normas Subsidiarias de planeamiento del municipio de Mancor de la Vall consistente en la modificación de alineaciones, usos y parámetros edificatorios y ordenanzas de estética",PGOU,True,MOD_PUN,fase_definitiva,Aprobacion definitiva Mod Puntual 3 NNSS Mancor de la Vall,True,acuerdo,"[""PGOU"", ""MOD_PUN""]","[""fase_definitiva""]",0.98,"El texto menciona explícitamente ""Normas Subsidiarias de planeamiento"" lo que corresponde a la categoría PGOU. Además, se indica ""Modificación puntual nº. 3"" y ""aprobación definitiva"", justificando las etiquetas MOD_PUN y fase_definitiva respectivamente. El fragmento clave es: ""Acuerdo de aprobación definitiva con prescripciones relativa a la Modificación puntual nº. 3 de las Normas Subsidiarias"".",72.587
23,dogv,ANUNCIO por el que se somete a información pública la modificación puntual número 10 del Plan general de ordenación urbana de Montaverner (expediente 389/2021).,PGOU,True,MOD_PUN,fase_ip,IP modificacion puntual num 10 PGOU Montaverner,True,anuncio,"[""MOD_PUN"", ""PGOU""]","[""fase_ip""]",0.98,"El texto menciona explícitamente ""modificación puntual"" (MOD_PUN), ""Plan general de ordenación urbana"" (PGOU) y ""información pública"" (fase_ip).",56.034
24,boib,Modificación puntual de las normas subsidiarias de Consell para la delimitación y ordenación de un aparcamiento disuasivo,PGOU,True,MOD_PUN,uso_equipamiento,Mod puntual NNSS Consell aparcamiento disuasivo,True,modificación,"[""PGOU""]",[],0.95,"La descripción menciona ""Modificación puntual de las normas subsidiarias"", que es la frase exacta para la etiqueta MOD_PUN según la taxonomía, y también se refiere a ""aparcamiento disuasivo"", pero al no haber señal explícita de fase ni uso del suelo en el texto, no se asignan subcategorías. El término ""normas subsidiarias"" dispara la categoría PGOU, ya que las normas subsidiarias son equivalentes regionales de planeamiento urbanístico general.",68.672
25,bopa,"Resolución de 3 de febrero de 2025, de la Consejería de Transición Ecológica, Industria y Desarrollo Económico, por la que se formula el informe ambiental estratégico de nueva delimitación y Plan Parcial del Área de Planeamiento Propuesto S-R-CBÑ 2 “Cabueñes Residencial” (APP-S-R-CBÑ2) (Gijón) (IA-PP-0141/2024//AUTO/2024/12984). [Cód. 2025-00970]",PLAN_ESP,True,PLAN_ESP,"fase_ip,uso_residencial",IAE Plan Parcial Cabueñes Residencial,True,resolución,"[""PLAN_ESP""]","[""fase_inicial""]",0.95,"La descripción menciona explícitamente ""Plan Parcial"", lo que dispara la categoría PLAN_ESP. Además, al ser una ""Resolución"" que formula un informe sobre este plan, indica que se encuentra en fase de tramitación inicial (falsa alarma con 'informe ambiental estratégico', pero el acto es una resolución formal del plan parcial).",68.408
26,bon,Aprobación definitiva del Plan Especial de Actuación Urbana de las unidades UE-9 y UE-10,PLAN_ESP,True,PLAN_ESP,fase_definitiva,Aprobacion definitiva Plan Especial Actuacion Urbana UE-9 y UE-10,True,aprobación,"[""PLAN_ESP""]","[""fase_definitiva""]",0.95,"El texto menciona ""Plan Especial de Actuación Urbana"", lo que activa la categoría PLAN_ESP, y se trata de una ""Aprobación definitiva"", lo que indica la fase_definitiva del ciclo urbanístico.",100.918
27,bocyl,"INFORMACIÓN pública relativa a la aprobación inicial del estudio de detalle, promovido por «Decoración Muebles Cagigal, S.A.», para la modificación de los parámetros de ordenación detallada de la parcela del Callejón Los Tochos n.º 1, en el término municipal de Aguilar de Campoo (Palencia). Expte.: 1373/2024.",PLAN_ESP,True,PLAN_ESP,fase_inicial,Aprobacion inicial estudio detalle parcela Callejon Los Tochos,True,información_pública,"[""PLAN_ESP""]","[""fase_ip"", ""uso_comercial""]",0.95,"El texto menciona explícitamente ""estudio de detalle"", lo que según la regla 2 implica asignar SOLO PLAN_ESP (Plan Especial). Además, se cita ""aprobación inicial"" (que corresponde a fase_ip) y el proyecto es para ""Decoración Muebles"", indicando un uso comercial.",122.348
28,bopv,"RESOLUCIÓN de 27 de enero de 2025, del Director de Administración Ambiental, por la que se formula informe ambiental estratégico del Plan Parcial del sector Ipintza Z1.5 de Zumarraga (Gipuzkoa).
				
2025/00772",PLAN_ESP,True,PLAN_ESP,fase_ip,IAE Plan Parcial sector Ipintza Z1.5 Zumarraga,True,información_pública,"[""PLAN_ESP""]","[""fase_avance""]",0.95,"El texto menciona explícitamente ""Plan Parcial del sector Ipintza Z1.5"", lo que enmarca la publicación dentro de la categoría PLAN_ESP, ya que un plan parcial es una subcategoría específica de planificación urbana. La mención a ""informe ambiental estratégico"" indica que el documento actúa como un informe o estudio previo (fase_avance) necesario para la tramitación del plan especial, antes de su aprobación definitiva.",70.499
29,bopa,"Anuncio público a personas interesadas desconocidas en el procedimiento de evaluación ambiental estratégica simplificada. Plan Parcial del sector urbanizable UZ2-La Vega-U, Villabona (Llanera). Expte. IA-PP-0236/2024//AUTO/2024/18789. [Cód. 2025-01744]",PLAN_ESP,True,PLAN_ESP,fase_ip,EAE simplificada Plan Parcial UZ2-La Vega-U Villabona,True,anuncio,"[""PLAN_ESP""]","[""fase_ip""]",0.95,"El texto menciona explícitamente ""Plan Parcial"", lo que activa la categoría PLAN_ESP según las señales definidas. Asimismo, el documento es un ""Anuncio público a personas interesadas desconocidas en el procedimiento de evaluación ambiental estratégica simplificada"", indicando una fase inicial de información pública (fase_ip) del plan.",63.444
30,bocyl,"ACUERDO de 20 de diciembre de 2024, del Pleno del Ayuntamiento de Burgos, relativo a la aprobación definitiva del «Estudio de detalle naves nido C/ López Bravo, 11B, polígono industrial. Villalonquejar (Burgos)», promovido por «Santaolalla Ambiental, S.L.». Expte.: 4/2024 EST-PGOU.",PLAN_ESP,True,PLAN_ESP,"fase_definitiva,uso_industrial",Aprobacion definitiva ED naves nido poligono industrial Villalonquejar,True,acuerdo,"[""PLAN_ESP""]","[""fase_definitiva""]",0.98,"El texto menciona explícitamente ""Estudio de detalle"" que es una señal directa para la categoría PLAN_ESP, y dice ""aprobación definitiva"", lo que indica la fase_definitiva. El fragmento clave es: ""acuerdo... relativo a la aprobación definitiva del «Estudio de detalle»"".",66.091
31,borm,"Aprobación inicial del Programa de Actuación, del cambio de sistema de gestión y de los estatutos de la Junta de Compensación de la Unidad de Ejecución n.º I.b del Plan Parcial “Usos Terciarios de Carretera de Sucina”.",PLAN_ESP,True,"PLAN_ESP,PROY_URB","fase_inicial,uso_comercial",IP PA + Junta Compensacion Plan Parcial Usos Terciarios Sucina,True,aprobación,"[""PLAN_ESP"", ""PROY_URB""]","[""fase_inicial"", ""uso_comercial""]",0.85,"El texto menciona ""Plan Parcial 'Usos Terciarios de Carretera de Sucina'"", lo que indica un Plan Especial (PLAN_ESP). La descripción incluye la ""Unidad de Ejecución n.º I.b"" y el ""Programa de Actuación"", lo cual se alinea con PROY_URB (actuación sobre suelo planificado para usos específicos, en este caso terciarios/comerciales). El ""cambio de sistema de gestión"" sugiere una aprobación inicial (fase_inicial). La referencia a ""Usos Terciarios"" apunta a un uso comercial.",79.665
32,dogc,Edicto sobre aprobación inicial del Plan especial urbanístico autónomo de la vía verde del Fluvià de ámbito supramunicipal entre Sant Ferriol y La Vall de Bianya,PLAN_ESP,True,PLAN_ESP,fase_inicial,Aprobacion inicial Plan especial via verde Fluvia supramunicipal,True,edicto,"[""PLAN_ESP""]","[""fase_inicial""]",0.98,"El texto menciona explícitamente ""aprobación inicial del Plan especial urbanístico"", lo que activa la categoría PLAN_ESP y la subcategoría fase_inicial por el término ""inicial"". El fragmento es: ""aprobación inicial del Plan especial urbanístico autónomo"".",59.215
33,doe,Anuncio de 29 de enero de 2025 sobre aprobación inicial del Estudio de Detalle de la parcela EEC-1 del SUB CC-9.2.4.,PLAN_ESP,True,PLAN_ESP,fase_inicial,Aprobacion inicial ED parcela EEC-1 SUB CC-9.2.4,True,anuncio,"[""PLAN_ESP"", ""PGOU""]","[""fase_avance""]",0.95,"El texto menciona ""aprobación inicial del Estudio de Detalle"", lo que corresponde a la categoría PLAN_ESP según las señales definidas, y se refiere al SUB (Suelo Urbano Barrial) o similar como marco del PGOU. También incluye fase_avance por tratarse de una aprobación inicial.",59.343
34,bon,"Aprobación definitiva de Estudio de Detalle en la parcela 2564 del polígono 7/Z-1 U.I. X Landaben, para ampliación de edificio anexo a Mutua Navarra",PLAN_ESP,True,PLAN_ESP,"fase_definitiva,uso_equipamiento",Aprobacion definitiva ED Landaben ampliacion Mutua Navarra,True,aprobación,"[""PLAN_ESP""]","[""fase_definitiva"", ""uso_comercial"", ""uso_equipamiento""]",0.92,"El texto menciona explícitamente ""Aprobación definitiva de Estudio de Detalle"". Según las reglas, un ""estudio de detalle"" clasifica como PLAN_ESP y excluye PGOU. Los usos residenciales/equipamiento/comercial son inferidos por la referencia a ""edificio anexo"" en un polígono industrial (U.I. X Landaben).",59.367
35,bocyl,"INFORMACIÓN pública relativa a la aprobación inicial del estudio de detalle para la modificación de la alteración existente en la calle Juan Bravo n.º 25-27, en el término municipal de Cantalejo (Segovia). Expte.: 1422/2024.",PLAN_ESP,True,PLAN_ESP,fase_inicial,Aprobacion inicial ED calle Juan Bravo 25-27 Cantalejo,True,información_pública,"[""PLAN_ESP""]","[""fase_inicial"", ""uso_rustico""]",0.85,"El texto menciona ""estudio de detalle"" y ""aprobación inicial"", lo que corresponde a PLAN_ESP en fase_inicial. Se alude a una ""alteración existente"", indicando cambio desde uso_rustico. El acto es información pública según la descripción.",102.143
36,bon,Aprobación inicial de Estudio de Detalle en la parcela 218 del polígono 4,PLAN_ESP,True,PLAN_ESP,fase_inicial,Aprobacion inicial ED parcela 218 poligono 4,True,aprobación,"[""PLAN_ESP""]","[""fase_inicial""]",0.95,"El texto menciona ""Aprobación inicial de Estudio de Detalle"", lo que corresponde a una acción sobre un Plan Especial (PLAN_ESP) y sitúa el acto en la fase inicial (fase_inicial).",47.206
37,bon,Aprobación definitiva de Estudio de Detalle en la parcela 104 del polígono 1,PLAN_ESP,True,PLAN_ESP,fase_definitiva,Aprobacion definitiva ED parcela 104 poligono 1,True,aprobación,"[""PLAN_ESP""]","[""fase_definitiva""]",0.95,"La descripción menciona ""Estudio de Detalle"" y su ""Aprobación definitiva"". Según la reglas, ""Estudio de Detalle"" se clasifica como PLAN_ESP y el acto de aprobación corresponde a fase_definitiva. No hay indicios de modificación puntual ni proyectos de urbanización, aunque este estudio podría estar relacionado con uno, la descripción es clara sobre su naturaleza específica.",65.302
