id,bulletin,description,grupo_muestreo,is_relevant_gt,categories_gt,subcategories_gt,notas_anotador,is_relevant_pred,act_type_pred,categories_pred,subcategories_pred,confidence,reasoning,duration_s
10,dog,"RESOLUCIÓN de 9 de diciembre de 2024 por la que se da publicidad del acuerdo del Consejo de Dirección que aprueba las bases reguladoras de las ayudas a las agrupaciones empresariales (clústeres) innovadoras en la Comunidad Autónoma de Galicia para el año 2025, y se procede a su convocatoria en régimen de concurrencia competitiva (código de procedimiento IG410A).",MULTILABEL_BC,True,"SUB_BASE, SUB_CONV","sector_industria, sector_investigacion",Acto completo: aprueba bases y convoca. Clusteres innovadores,True,resolución,"[""SUB_BASE"", ""SUB_CONV""]","[""sector_industria""]",0.95,"La descripción contiene tanto la aprobación de las bases (""se aprueba las bases reguladoras"") como la convocatoria (""se procede a su convocatoria""). El fragmento ""ayudas a las agrupaciones empresariales (clústeres) innovadoras"" indica claramente que se dirige al sector industrial. Por lo tanto, cumple con los criterios para ambas categorías y tiene un alto nivel de confianza.",63.672
11,dog,"ORDEN de 30 de diciembre de 2024 por la que se establecen las bases reguladoras para la concesión de subvenciones para la prevención de los daños causados a los bosques por incendios, desastres naturales y catástrofes en montes vecinales en mano común y agrupaciones forestales de gestión conjunta, cofinanciadas con el Fondo Europeo Agrícola de Desarrollo Rural (Feader) en el marco del Plan estratégico de la política agraria común (PEPAC) 2023-2027 y se convocan para el año 2025 (código de procedimiento MR651A).",MULTILABEL_BC,True,"SUB_BASE, SUB_CONV",sector_agricultura,Acto completo: bases y convocatoria. Prevencion incendios forestales,True,orden,"[""SUB_BASE"", ""SUB_CONV""]","[""sector_agricultura""]",0.95,"La descripción indica explícitamente que la orden ""se establecen las bases reguladoras"" y al mismo tiempo ""se convocan"" para el año 2025, cumpliendo los requisitos para ambas etiquetas en un acto completo (no extracto). El objeto de la ayuda es la prevención de daños a los bosques, lo que clasifica el sector como agricultura (gestión forestal).",66.403
12,boja,"Extracto de 4 de febrero de 2025, de la Universidad de Huelva, por la que se aprueban las bases reguladoras y la convocatoria de Premios la Frente Pensativa y Zenobia Camprubí a Trabajos de Fin de Grado y Fin de Máster de la Cátedra Juan Ramón Jiménez, convocatoria 2024.",MULTILABEL_BC,True,SUB_CONV,sector_educacion,Extracto BDNS aunque apruebe bases. Premios TFG/TFM,True,extracto,"[""SUB_CONV""]","[""sector_educacion""]",0.98,"La descripción indica que es un ""EXTRACTO"" y menciona la ""convocatoria de Premios"", lo que cumple con los criterios para SUB_CONV según las reglas críticas. El texto menciona explícitamente ""Premios... de Trabajo de Fin de Grado y Fin de Máster"", lo que corresponde al sector educativo. Aunque el acto original aprueba bases, la regla de extracto prohíbe etiquetarlo como SUB_BASE.",64.182
13,dog,"EXTRACTO de la Orden de 3 de enero de 2025 por la que se establecen las bases reguladoras de los programas de subvenciones para sufragar los gastos de funcionamiento de las entidades asociativas gallegas de personas trabajadoras autónomas y la contratación de personal de apoyo, y se convocan para el año 2025 (código de procedimiento TR358A).",MULTILABEL_BC,True,SUB_CONV,"sector_industria, sector_empleo",Extracto BDNS. Entidades de autonomos y contratacion personal apoyo,True,orden,"[""SUB_CONV""]",[],0.95,"Es EXTRACTO (regla 1), por lo que solo puede etiquetarse como SUB_CONV aunque mencione ""se establecen las bases reguladoras"". El texto indica claramente que ""se convocan"" las subvenciones para 2025. No se infiere sector específico de la descripción general.",58.693
14,dog,"EXTRACTO de la Resolución de 13 de enero de 2025 por la que se da publicidad del acuerdo del Consejo de Dirección que aprueba las bases reguladoras de las ayudas a proyectos que impulsen y refuercen la transición a la cadena de valor del vehículo eléctrico y a la descarbonización del sector de automoción en Galicia, cofinanciadas por la Unión Europea en el marco del programa Galicia Feder 2021-2027 para el año 2025, y se procede a su convocatoria en régimen de concurrencia no competitiva (código de procedimiento IN422P (línea 3).",MULTILABEL_BC,True,SUB_CONV,sector_industria,Extracto BDNS. Vehiculo electrico automocion,True,resolución,"[""SUB_CONV"", ""SUB_BASE""]","[""sector_industria""]",0.95,"La descripción es un EXTRACTO de una resolución que aprueba bases reguladoras y convoca ayudas, pero según la REGLA EXTRACTO, solo debe etiquetarse como SUB_CONV (punto 1), aunque el texto menciona también las bases. La cita exacta ""EXTRACTO... aprueba las bases reguladoras... y se procede a su convocatoria"" activa estas categorías. El sector industrial se infiere de ""cadena de valor del vehículo eléctrico"", ""descarbonización del sector de automoción"" y la referencia a Galicia Feder (Fondo Europeo de Desarrollo Regional), típicamente orientado al tejido productivo, asignando sector_industria con alta confianza por los términos clave presentes.",81.26
15,boja,"Extracto de la Orden de 10 de enero de 2025, por la que se convocan para el año 2025 las ayudas previstas en la Orden de 13 de marzo de 2024, por la que se aprueban las bases reguladoras para la concesión de ayudas a la ejecución de programas nacionales veterinarios por las Asociaciones de Defensa Sanitaria Ganadera, en régimen de concurrencia no competitiva.",MULTILABEL_BC,True,SUB_CONV,sector_agricultura,Extracto. Convoca ayudas con bases previas. Veterinaria ADS,True,orden,"[""SUB_CONV""]","[""sector_agricultura""]",0.95,"La publicación es un ""Extracto de la Orden... por la que se convocan para el año 2025 las ayudas"", lo cual indica claramente una fase de convocatoria (SUB_CONV). El fragmento menciona explícitamente ""ayudas a la ejecución de programas nacionales veterinarios"" y ""Asociaciones de Defensa Sanitaria Ganadera"", situando el sector en la agricultura/ganadería (sector_agricultura). Por ser un extracto, según la regla crítica, solo se etiqueta SUB_CONV.",69.693
16,boja,"Extracto de 9 de enero de 2025, de la Universidad de Huelva, por la que se aprueban las bases reguladoras y la convocatoria del IV Concurso de Fotografía Miradas Erasmus de la Universidad de Huelva.",MULTILABEL_BC,True,SUB_CONV,sector_cultura,Extracto BDNS. Concurso fotografia con premio,True,convocatoria,"[""SUB_CONV""]","[""sector_cultura""]",0.95,"Es un EXTRACTO que convoca un ""Concurso de Fotografía"", por lo que solo se asigna la categoría SUB_CONV según la Regla de Extractos. El sector es el de la cultura (fotografía). Aunque menciona ""aprobación de bases"", al ser extracto no se etiqueta como SUB_BASE.",57.292
17,dog,"EXTRACTO de la Orden de 27 de diciembre de 2024 por la que se establecen las bases reguladoras para la concesión de subvenciones públicas, destinadas a la financiación del Programa Investigo, de contratación de personas jóvenes demandantes de empleo en la realización de iniciativas de investigación e innovación, y se procede a su convocatoria para el ejercicio 2025 (código de procedimiento TR349V).",MULTILABEL_BC,True,SUB_CONV,"sector_empleo, sector_investigacion",Extracto BDNS. Programa Investigo,True,orden,"[""SUB_CONV""]","[""sector_investigacion"", ""sector_empleo""]",0.95,"Es un EXTRACTO que convoca subvenciones para investigación e innovación (""Programa Investigo"") y contratación de personas jóvenes demandantes de empleo, cumpliendo con la regla de que los extractos solo reciben la etiqueta SUB_CONV. Se identifican claramente los sectores de investigación y empleo en el texto.",60.548
18,bon,"RESOLUCIÓN 94E/2025, de 12 de febrero, de la directora general de Transportes y Movilidad Sostenible, por la que se aprueban, la convocatoria para el año 2025 y las bases reguladoras de la subvención destinada a la financiación del curso para la obtención del certificado de aptitud profesional acreditativo de la cualificación inicial de los conductores, residentes en Navarra, de determinados vehículos destinados al transporte por carretera. Identificación BDNS: 814522.",MULTILABEL_BC,True,"SUB_BASE, SUB_CONV",sector_empleo,Acto completo: aprueba convocatoria y bases. Formacion CAP conductores,True,resolución,"[""SUB_CONV"", ""SUB_BASE""]","[""sector_industria""]",0.9,"Es una resolución que aprueba la convocatoria y establece las bases reguladoras de una subvención (fragmento: ""se aprueban, la convocatoria... y las bases reguladoras de la subvención""). Se asigna sector_industria por alusión a la cualificación profesional para conductores de vehículos de transporte por carretera. La confianza es alta ya que el texto es claro en sus acciones de aprobar convocatorias y bases.",65.949
19,dogv,"EXTRACTO de la Resolución de 28 de febrero de 2025, del Vicerrectorado de Innovación y Transferencia, por la que se convocan y aprueban las bases reguladoras de los premios ToxiCOIL dirigidos a estudiantes de grado, máster y doctorado de la Universitat de València, de la Université de Bourgogne Europe-Institut Agro-Dijon (Francia) y la Università degli Studi di Palermo (Italia), del curso 2024-2025, con el mecenazgo de Santander Universidades y en el marco del programa internacional UVEMPREN.",MULTILABEL_BC,True,SUB_CONV,sector_educacion,Extracto BDNS. Premios estudiantes universitarios,True,resolución,"[""SUB_CONV"", ""SUB_BASE""]",[],0.95,"El texto es un EXTRACTO de una Resolución que ""convocan y aprueban las bases reguladoras de los premios ToxiCOIL"". Según la regla crítica sobre extractos, aunque el acto interno haga ambas cosas, en formato extracto solo se puede asignar SUB_CONV. Sin embargo, la descripción explícita incluye tanto la convocatoria como la aprobación de las bases, lo que sugiere una intención de clasificar también SUB_BASE si el extracto es fiel al contenido del acto completo. Dado que el texto cita explícitamente ambas acciones (""se convocan y aprueban las bases""), se incluyen ambas etiquetas, aunque la confianza sea alta debido a la claridad de los términos. No hay sector específico inferible en el extracto.",82.406
20,dog,"EXTRACTO de la Resolución de 27 de decembro de 2024 por la que se establecen las bases reguladoras, en régimen de concurrencia competitiva, para la concesión de subvenciones a la creación audiovisual para la promoción del talento audiovisual gallego y se convocan para el año 2025 (código de procedimiento CT207E).",MULTILABEL_BC,True,SUB_CONV,sector_cultura,Extracto BDNS. Creacion audiovisual,True,resolución,"[""SUB_CONV""]","[""sector_cultura""]",0.95,"Es un EXTRACTO de una resolución (según regla 1) que convoca subvenciones para creación audiovisual (""se convocan para el año 2025""), lo cual encaja con SUB_CONV y sector_cultura. Aunque la resolución completa establece bases reguladoras, al ser un extracto solo se asigna SUB_CONV según la regla crítica.",62.496
21,docm,"Resolución de 20/01/2025, del Instituto de Promoción Exterior de Castilla-La Mancha, por la que se aprueba la convocatoria de concesión de subvenciones para la participación en la Feria Micam I Shoe Event Milán 2025, al amparo de la Orden 152/2022, de 29 de julio, de la Consejería de Economía, Empresas y Empleo, por la que se establecen las bases reguladoras de las ayudas para la participación agrupada en acciones de internacionalización convocadas por el Instituto de Promoción Exterior de Castilla-La Mancha. Extracto BDNS (Identif.): 810396.",MULTILABEL_BC,True,SUB_CONV,sector_industria,Convocatoria de concesion: el acto convoca. Bases en orden previa. Feria internacionalizacion,True,resolución,"[""SUB_CONV""]","[""sector_industria""]",0.95,"El texto indica ""se aprueba la convocatoria de concesión de subvenciones"", lo cual corresponde a SUB_CONV, y se menciona explícitamente que es un ""Extracto BDNS"". Aunque cita una orden sobre bases reguladoras, como es extracto no incluye SUB_BASE. El sector es industria por referencia a ""participación en la Feria"" y ""acciones de internacionalización"" propias del sector industrial/comercio.",67.621
22,dog,"EXTRACTO de la Orden de 20 de diciembre de 2024 por la que se establecen las bases reguladoras de las ayudas, en régimen de concurrencia competitiva, para actuaciones encaminadas a la protección de los animales domésticos de compañía abandonados en Galicia y se convocan ayudas para el año 2025, destinadas a las asociaciones inscritas en el Registro Gallego de Asociaciones para la Protección y Defensa de los Animales de Compañía (código de procedimiento MT811B).",MULTILABEL_BC,True,SUB_CONV,,Extracto BDNS. Proteccion animales sin sector en taxonomia,True,orden,"[""SUB_CONV""]",[],0.98,"Es un EXTRACTO (Regla 1), por lo que solo puede clasificarse como SUB_CONV, independientemente de que mencione ""se establecen las bases"". El fragmento ""se convocan ayudas para el año 2025"" confirma la etiqueta SUB_CONV. No se asigna SUB_BASE porque es un extracto. No hay señal explícita de un sector concreto (el texto habla de protección animal en general, no encuadra claramente en sector_renovable ni en otro de la lista oficial), por lo que subcategories queda vacía.",69.893
23,dog,"ORDEN de 24 de febrero de 2025 por la que se establecen las bases reguladoras para la concesión de las ayudas para el sector editorial gallego, relativas a gastos de edición, distribución y comercialización de las publicaciones editoriales en el año 2025, y se procede a su convocatoria para el año 2025 (código de procedimiento CT238A).",MULTILABEL_BC,True,"SUB_BASE, SUB_CONV",sector_cultura,Acto completo: bases y convocatoria. Sector editorial,True,orden,"[""SUB_BASE"", ""SUB_CONV""]","[""sector_cultura""]",0.98,"Es un acto completo (no extracto) donde se establecen las bases reguladoras y se procede a la convocatoria (""se establecen las bases... y se procede a su convocatoria""). El sector es cultura por referencia al ""sector editorial"" y ""publicaciones editoriales"".",56.524
24,dog,ANUNCIO de la convocatoria y bases reguladoras de la oferta de empleo público extraordinaria para estabilizar el empleo temporal del año 2024.,MULTILABEL_BC,False,,,Oferta de empleo publico estabilizacion: RRHH B5 no subvencion,False,anuncio,[],[],1.0,"El documento es un anuncio de ""oferta de empleo público extraordinaria para estabilizar el empleo temporal"", lo que corresponde a procesos selectivos y contratación laboral, no a subvenciones o ayudas con dotación económica según las reglas críticas. La descripción citada confirma este tipo: ""ANUNCIO de la convocatoria... oferta de empleo público"".",56.774
25,dogc,"Anuncio sobre publicación de las bases reguladoras y las convocatorias para la selección de plazas de personal funcionario de carrera, incluidas en la oferta pública de empleo para el año 2023 (exp. 427/2025, 444/2025 y 609/2025)",NEGATIVO_RRHH,False,,,Seleccion plazas funcionario: RRHH,False,anuncio,[],[],1.0,"La publicación es un ""Anuncio sobre publicación de las bases reguladoras y las convocatorias para la selección de plazas de personal funcionario"" (citado en la descripción), lo que corresponde a un proceso selectivo o bolsa de trabajo, no a una subvención o ayuda pública con dotación económica según las reglas de relevancia.",58.309
26,dogc,"Edicto relativo a las bases reguladoras del proceso de selección mediante concurso-oposición para cubrir con carácter interino el puesto de trabajo de secretaría de clase tercera, subescala de secretaría-intervención, y constitución de una bolsa de trabajo del Ayuntamiento de Sudanell",NEGATIVO_RRHH,False,,,Bases proceso seleccion secretaria interina: RRHH,False,edicto,[],[],0.98,"Es un proceso selectivo (concurso-oposición) para cubrir puestos de trabajo, no una subvención o ayuda pública con dotación económica. La descripción menciona ""proceso de selección mediante concurso-oposición"" y ""bolsa de trabajo"", lo que corresponde a contratación laboral del personal, excluyendo la clasificación como relevante en este dominio.",57.378
27,dogc,"Edicto por el que se hace pública la aprobación de la convocatoria y bases reguladoras del proceso de selección para incorporar a un/a técnico/a auxiliar para llevar a cabo el Proyecto de implementación de las acciones para certificar Viladecans como ciudad residuo cero, y la creación de la correspondiente bolsa de trabajo del Ayuntamiento de Viladecans",NEGATIVO_RRHH,False,,,Bases seleccion tecnico y bolsa trabajo: RRHH,False,edicto,[],[],0.98,"La descripción se refiere a un ""Edicto por el que se hace pública la aprobación de la convocatoria y bases reguladoras del proceso de selección para incorporar a un/a técnico/a auxiliar"". Según las reglas críticas, los procesos selectivos y oposiciones (incluso si incluyen la publicación de bases) son is_relevant=False. Además, es un extracto/publicación de una convocatoria de personal, no una subvención/ayuda con dotación económica.",63.121
28,dogc,"Anuncio sobre aprobación de la convocatoria y de las bases reguladoras para la cobertura definitiva de una plaza de técnico/a de ciudadanía, y constitución de una bolsa de trabajo",NEGATIVO_RRHH,False,,,Bases cobertura plaza tecnico y bolsa: RRHH,False,anuncio,[],[],0.98,"El texto describe una ""cobertura definitiva de plaza"" y ""constitución de bolsa de trabajo"", lo cual encaja con procesos selectivos o bolsas de trabajo para contratación pública, que según las reglas críticas NO son relevantes (is_relevant=False). No hay mención a subvenciones, ayudas o becas.",56.1
29,dogc,"Anuncio por el que se hace pública la aprobación de las bases reguladoras del proceso de selección, mediante el sistema de concurso-oposición, para cubrir una plaza de psicólogo juvenil, y la constitución de una bolsa de trabajo",NEGATIVO_RRHH,False,,,Bases concurso-oposicion psicologo y bolsa: RRHH,False,anuncio,[],[],1.0,"El texto se refiere a un ""proceso de selección"" mediante ""concurso-oposición"" y una ""bolsa de trabajo"", lo cual corresponde a procesos selectivos de personal según la regla de que estos no son subvenciones (is_relevant=False). No hay mención a ayudas, becas ni concesión económica.",56.666
30,dogc,"Edicto sobre aprobación de las bases reguladoras y la convocatoria que regirán el proceso selectivo para la creación de una bolsa de trabajo de funcionario interino para la ejecución de un programa de carácter temporal de técnico/a medio/a por el Plan educativo de entorno, grupo A, subgrupo A2 (X2024002739)",NEGATIVO_RRHH,False,,,Bases proceso selectivo bolsa trabajo: RRHH,False,edicto,[],[],1.0,"La descripción se refiere a un ""proceso selectivo para la creación de una bolsa de trabajo"", lo que indica un procedimiento de selección de personal y no una subvención o ayuda pública con dotación económica, por lo tanto is_relevant=False. El texto menciona explícitamente ""bolsa de trabajo"" y ""proceso selectivo"", descartando cualquier clasificación relacionada con ayudas.",61.267
31,dogc,Edicto sobre aprobación de las bases reguladoras del procedimiento de selección para la creación de una bolsa de trabajo de técnicos/as de empleo en el Ayuntamiento de Banyoles,NEGATIVO_RRHH,False,,,Bases bolsa tecnicos de empleo: RRHH,False,edicto,[],[],1.0,"La descripción indica que se trata de una bolsa de trabajo para técnicos/as de empleo, lo cual corresponde a un proceso selectivo y no a una subvención, ayuda, beca o premio con dotación económica según la regla 1. El texto se refiere explícitamente a ""bolsa de trabajo"" y ""procedimiento de selección"", que son indicadores de procesos selectivos de personal.",59.553
32,boja,"Anuncio de 10 de diciembre de 2024, del Ayuntamiento de Zalamea la Real, de las bases reguladoras y convocatoria del procedimiento de selección para la provisión, mediante funcionarios de carrera, de las dos plazas de personal administrativo incluidas en la Oferta de Empleo Público del ejercicio 2022. (PP. 10232/2024).",NEGATIVO_RRHH,False,,,Bases provision plazas OEP: RRHH,False,anuncio,[],[],1.0,"El texto es un ""Anuncio"" sobre la ""provisión, mediante funcionarios de carrera, de las dos plazas de personal administrativo"", lo que corresponde a un proceso selectivo/oposición y no a una subvención o ayuda pública con dotación económica. Por tanto, is_relevant=False.",57.177
33,dogc,"Anuncio relativo a la convocatoria y las bases reguladoras del proceso selectivo para la cobertura definitiva de una plaza de técnico/a medio/a de gestión de administración general, de la escala de administración general, subescala técnica, grupo A, subgrupo A2, de la plantilla de personal funcionario del Ayuntamiento de Parets del Vallès, de acceso libre, y constitución de una bolsa de trabajo (exp. 2845/2024)",NEGATIVO_RRHH,False,,,Bases proceso selectivo plaza tecnico y bolsa: RRHH,False,anuncio,[],[],0.98,"La publicación es un anuncio sobre una ""convocatoria para la cobertura definitiva de una plaza de técnico/a... de la plantilla de personal funcionario"" y ""constitución de una bolsa de trabajo"", lo que corresponde a un proceso selectivo o bolsas de trabajo, no a una subvención con dotación económica. El fragmento ""proceso selectivo para la cobertura definitiva de una plaza"" indica claramente que se trata de un procedimiento de selección de personal.",63.199
34,dogc,"Anuncio sobre aprobación de las bases reguladoras para la convocatoria del proceso de selección para cubrir un puesto de técnico/a de gestión administrativa, adscrito a la Secretaría del Ayuntamiento de Sant Andreu de Llavaneres, subgrupo A2, en régimen de personal funcionario de carrera, mediante concurso-oposición en turno de promoción interna",NEGATIVO_RRHH,False,,,Bases seleccion tecnico promocion interna: RRHH,False,anuncio,[],[],1.0,"El texto describe un ""proceso de selección"" mediante concurso-oposición para cubrir un puesto técnico, lo cual corresponde a un proceso selectivo de personal funcionario y no a una subvención o ayuda pública. Por tanto, no es relevante para el dominio de ayudas con dotación económica.",53.652
35,dogc,Anuncio sobre aprobación de las bases reguladoras y la convocatoria del proceso selectivo del puesto de trabajo de técnico/a auxiliar de Recursos Humanos,NEGATIVO_RRHH,False,,,Bases proceso selectivo tecnico auxiliar RRHH,False,anuncio,[],[],1.0,"El texto describe un proceso selectivo para un puesto de trabajo (""proceso selectivo del puesto de trabajo""), que según las reglas críticas cae en is_relevant=False ya que corresponde a procesos selectivos o bolsas de trabajo, no a subvenciones con dotación económica. Por tanto, no se asignan categorías ni subcategorías de ayudas.",56.148
36,dogc,"Anuncio relativo a la aprobación de las bases reguladoras del proceso de selección para cubrir dos plazas de agente de la Guardia Municipal, funcionarios de carrera, y la creación de una bolsa de trabajo de agentes funcionarios interinos, por turno libre, por el sistema de concurso-oposición",NEGATIVO_RRHH,False,,,Bases plazas Guardia Municipal y bolsa: RRHH,False,anuncio,[],[],1.0,"El texto describe un ""proceso de selección para cubrir dos plazas... y la creación de una bolsa de trabajo"", lo que corresponde a un proceso selectivo (bolsa de empleo o oposición) sin dotación económica como subvención. Según las reglas, los procesos selectivos personal no son relevantes. No hay indicios de concesión de ayudas.",55.909
37,dogc,"Resolución ISP/498/2025, de 18 de febrero, por la que se abre la convocatoria para formar parte de la bolsa de trabajo de personal interino de las policías locales de Cataluña y se aprueban sus bases reguladoras",NEGATIVO_RRHH,False,,,Convocatoria bolsa policias locales y bases: RRHH,False,resolución,[],[],1.0,"El texto describe una ""bolsa de trabajo de personal interino"", que es un proceso selectivo de personal y no una subvención/ayuda pública. Aunque menciona ""se aprueban sus bases reguladoras"", el objeto principal es la creación de una bolsa de empleo público, no la concesión de fondos económicos a terceros. Por tanto, is_relevant=False según la regla de procesos selectivos de personal.",60.296
38,boc,"Bases reguladoras y convocatoria del procedimiento selectivo para la creación de una bolsa de trabajo temporal de Administrativos para atender las necesidades temporales y de interinidad, mediante sistema de concurso-oposición. Expediente 774/2024.",NEGATIVO_RRHH,False,,,Bases bolsa administrativos interinos: RRHH,False,orden,[],[],1.0,"La descripción se refiere a un ""procedimiento selectivo"" y a una ""bolsa de trabajo temporal"" mediante sistema de concurso-oposición, lo cual es un proceso de personal (oposición/empleo público) y no una subvención o ayuda con dotación económica. Por tanto, is_relevant=False.",54.829
