id,bulletin,description,grupo_muestreo,is_relevant_gt,categories_gt,subcategories_gt,notas_anotador,is_relevant_pred,act_type_pred,categories_pred,subcategories_pred,confidence,reasoning,duration_s
10,boe,Anuncio de la Confederación Hidrográfica del Tajo O.A. de la información pública de la solicitud de una concesión de aguas en el término municipal de Brozas (Cáceres). Referencia C-0249/2024.,AGU_GEN,True,AGU_GEN,cuenca_tajo,,True,anuncio,"[""AGU_GEN""]",[],0.85,"Texto menciona ""concesión de aguas"" sin especificar uso, y la entidad es Confederación Hidrográfica del Tajo (cuenca_tajo). La confianza es 0.85 porque el uso del agua no se detalla explícitamente, por lo que es una concesión genérica según AGU_GEN residual.",65.728
11,doe,"Resolución de 11 de enero de 2025, de la Dirección General de Sostenibilidad, por la que se formula informe de impacto ambiental del proyecto de construcción de un sondeo para el aprovechamiento de aguas subterráneas, en el término municipal de El Gordo (Cáceres), promovido por el Ayuntamiento de El Gordo. Expte.: IA24/0676.",AGU_GEN,True,AGU_SND,"uso_urbano,cuenca_tajo",,True,información_pública,"[""AGU_SND""]",[],0.75,"Texto: ""sondeo para el aprovechamiento de aguas subterráneas"" activa AGU_SND como captación puntual principal. La ausencia de mención a uso específico (riego, abastecimiento) impide inferir subcategoría; se deja lista vacía por falta de señal explícita.",68.03
12,boe,"Anuncio de la Confederación Hidrográfica del Miño-Sil, O.A. por el que se publica el inicio del trámite de competencia de proyectos para la creación de un área recreativa con zona de baño en ambas márgenes del río Cabe, en Ribasaltas, T.M. de Monforte de Lemos (Lugo).",AGU_GEN,True,AGU_GEN,cuenca_mino_sil,,True,anuncio,"[""AGU_GEN""]",[],0.75,"La creación de un área recreativa con zona de baño en márgenes del río implica autorización de uso del cauce o ribera (zona de baño), lo que activa la categoría AGU_GEN según las reglas, ya que no se especifica un uso concreto como riego o industria. La señal ""zona de baño"" justifica AGU_GEN.",140.429
13,boe,"Anuncio de la Confederación Hidrográfica del Júcar, O.A. sobre información pública de una concesión de aguas subterráneas en el T.M. de Vinaròs (Castellón).",AGU_GEN,True,AGU_SND,cuenca_jucar,,True,anuncio,"[""AGU_GEN""]","[""cuenca_jucar"", ""uso_mixto""]",0.75,"El texto menciona ""información pública de una concesión de aguas subterráneas"" (activa AGU_GEN por no especificar uso, es residual cuando no se sabe el destino) y ""Vinaròs (Castellón)"" que corresponde a la cuenca del Júcar (cuenca_jucar). La señal ""aguas subterráneas"" podría sugerir AGU_SND, pero como no se especifica que sea captación puntual para uso específico, se mantiene como AGU_GEN. El texto es ambiguo sobre el uso exacto, por lo que uso_mixto o indeterminado es la opción más segura si hay alguna mención de uso.",85.56
14,boe,"Anuncio de la Confederación Hidrográfica del Duero, O.A., de información pública del expediente de modificación de características de concesión de un aprovechamiento de aguas, de referencia MC-0123/2024 (INTEGRA-AYE) VA, con destino a riego y abastecimiento en el término municipal de Siete Iglesias de Trabancos (Valladolid).",AGU_GEN,True,"AGU_RIE,AGU_ABS","uso_mixto,cuenca_duero",,True,anuncio,"[""AGU_RIE"", ""AGU_ABS""]","[""uso_agricola"", ""uso_urbano"", ""cuenca_duero""]",0.98,"La descripción menciona explícitamente ""aprovechamiento de aguas... con destino a riego y abastecimiento"", lo que activa las categorías AGU_RIE (uso agrícola) y AGU_ABS (uso urbano). Además, la mención a la ""Confederación Hidrográfica del Duero"" permite inferir la cuenca duero.",62.87
15,boe,"Anuncio de la Confederación Hidrográfica del Miño-Sil, O.A. por el que se hace público el otorgamiento de la concesión para aprovechamiento de 1,665 l/s de agua procedente de tres (3) manantiales situados en la parroquia de Porqueirós (Santo André), término municipal de Muiños (Ourense), con destino a abastecimiento del núcleo de Porqueirós y extinción de incendios. Expediente: A/32/32701.",AGU_GEN,True,AGU_ABS,"uso_urbano,cuenca_mino_sil",,True,anuncio,"[""AGU_GEN"", ""ESP_NAT""]","[""uso_urbano"", ""cuenca_mino_sil""]",0.85,"El texto menciona explícitamente ""otorgamiento de la concesión para aprovechamiento de... agua"" con destino a ""abastecimiento del núcleo de Porqueirós"", activando AGU_GEN (residual) y uso_urbano. Además, incluye ""extinción de incendios"". El organismo emisor es la ""Confederación Hidrográfica del Miño-Sil"", indicando la cuenca_mino_sil. La etiqueta ESP_NAT NO se asigna porque, aunque el texto menciona ""Santo André"" y ""Muiños"", no hay señales explícitas como ""Parque Natural"", ""Red Natura 2000"", etc., que activen esa categoría según las reglas críticas (el adjetivo ""Natural"" en otros contextos no basta).",82.348
16,boe,Anuncio de la Comisaría de Aguas de la Confederación Hidrográfica del Cantábrico de información pública de procedimiento de concesión de aguas en el término municipal de Aller (Asturias). A/33/48530.,AGU_GEN,True,AGU_GEN,cuenca_cantabrico,,True,anuncio,"[""AGU_GEN""]","[""cuenca_cantabrico""]",0.95,"El texto indica ""procedimiento de concesión de aguas"" sin especificar uso, por lo que se clasifica como AGU_GEN. La referencia a la ""Confederación Hidrográfica del Cantábrico"" activa la subcategoría cuenca_cantabrico.",53.552
17,boe,"Anuncio de la Confederación Hidrográfica del Duero, O.A., de información pública de la concesión de un aprovechamiento de aguas subterráneas para otros usos industriales, en el término municipal de San Miguel del Arroyo (Valladolid). Ref. expte.: C-0404/2024 (INTEGRA-AYE) VA.",AGU_GEN,True,AGU_IND,"uso_industrial,cuenca_duero",,True,anuncio,"[""AGU_IND""]","[""uso_industrial"", ""cuenca_duero""]",0.95,"El texto especifica explícitamente la concesión para ""otros usos industriales"" (activador de AGU_IND) y el organismo es la Confederación Hidrográfica del Duero (activador de cuenca_duero).",53.634
18,boe,"Anuncio de la Comisaría de Aguas de la Confederación Hidrográfica del Guadalquivir de información pública del procedimiento de extinción del derecho de la concesión de aguas públicas con expediente de referencia X-5568/2024, en el término municipal de Puente Genil (Córdoba).",AGU_GEN,True,AGU_GEN,cuenca_guadalquivir,,True,anuncio,"[""AGU_GEN""]","[""cuenca_guadalquivir""]",0.95,"Texto menciona ""concesión de aguas públicas"" en la Confederación Hidrográfica del Guadalquivir, activando AGU_GEN y cuenca_guadalquivir. No se especifica uso detallado (riego, abastecimiento), por lo que es genérico y se aplica AGU_GEN residual.",62.325
19,boe,"Anuncio del Servicio de Régimen de Usuarios de la Confederación Hidrográfica del Duero, O.A. de información pública sobre la tramitación de un procedimiento de extinción del derecho a un aprovechamiento subterráneas en el término municipal de Langa (Ávila). Expediente ED-0089/2024.",AGU_GEN,True,AGU_GEN,cuenca_duero,,True,anuncio,"[""AGU_GEN""]","[""cuenca_duero""]",0.95,"El texto menciona ""aprovechamiento subterráneas"" y ""Confederación Hidrográfica del Duero"", activando las etiquetas AGU_GEN por ser una autorización en DPH y cuenca_duero por el organismo emisor.",53.505
20,boe,Anuncio de la Confederación Hidrográfica del Guadiana de sometimiento a información pública de resolución de otorgamiento de concesión de aguas subterráneas en el término municipal de El Robledo (Ciudad Real)- 3681/2018.,AGU_GEN,True,AGU_SND,cuenca_guadiana,,True,anuncio,"[""AGU_SND""]","[""cuenca_guadiana""]",0.95,"El texto describe una ""resolución de otorgamiento de concesión de aguas subterráneas"" lo que activa la categoría AGU_SND como objeto principal del expediente. La mención a la Confederación Hidrográfica del Guadiana y al término municipal de Ciudad Real sitúan la publicación en la cuenca del Guadiana.",56.445
21,boe,Anuncio de la Confederación Hidrográfica del Guadiana de sometimiento a información pública de solicitud de concesión de aguas subterráneas en el término municipal de Badajoz (Badajoz).,AGU_GEN,True,AGU_SND,cuenca_guadiana,,True,anuncio,"[""AGU_SND""]","[""cuenca_guadiana""]",0.92,"El texto menciona ""solicitud de concesión de aguas subterráneas"" en Badajoz, lo que activa la categoría AGU_SND (sondeo/captación puntual). La cuenca es la del Guadiana, identificada por la Confederación Hidrográfica del Guadiana.",55.095
22,boe,"Anuncio de la Confederación Hidrográfica del Duero, O.A., de información pública de la autorización de vertido de aguas residuales, en el término municipal de Arabayona de Mógica (Salamanca), referencia del expediente V-0095/2023 (Referencia del Servicio: 0081. -SA).",AGU_GEN,True,VER,cuenca_duero,,True,anuncio,"[""AGU_IND"", ""VER""]","[""cuenca_duero""]",0.95,"El texto contiene ""Anuncio de la Confederación Hidrográfica del Duero"" y menciona ""autorización de vertido de aguas residuales"", lo que activa las categorías AGU_IND (uso energético/industrial común para estos usos) y VER. El fragmento clave es: ""autorización de vertido de aguas residuales"".",113.519
23,boe,"Anuncio de la Comisaría de Aguas de la Confederación Hidrográfica del Guadalquivir de información pública del procedimiento de de la concesión de aguas públicas para abastecimiento de vivienda con un volumen de 182,5 m3/año, con captación subterránea en Sanlúcar la Mayor (Sevilla). Expediente 4463/2020.",AGU_GEN,True,AGU_ABS,"uso_urbano,cuenca_guadalquivir",,True,anuncio,"[""AGU_ABS""]","[""uso_urbano"", ""cuenca_guadalquivir""]",0.96,"La descripción menciona explícitamente ""abastecimiento de vivienda"" y ""captación subterránea"", lo que activa las categorías de abastecimiento urbano (AGU_ABS) y uso urbano. Además, la Confederación Hidrográfica del Guadalquivir identifica claramente la cuenca de origen.",58.301
24,boe,Anuncio de la Comisaría de Aguas de la Confederación Hidrográfica del Ebro sobre información pública de una solicitud de concesión de un aprovechamiento de aguas públicas subterráneas en el término municipal de Santo Domingo de la Calzada (La Rioja).,AGU_GEN,True,AGU_SND,cuenca_ebro,,True,anuncio,"[""AGU_ABS""]","[""cuenca_ebro""]",0.85,"La descripción menciona explícitamente ""aprovechamiento de aguas públicas subterráneas"", lo cual es una concesión de abastecimiento urbano (uso de agua) y se clasifica como AGU_ABS. Además, la Confederación Hidrográfica del Ebro indica la cuenca del Ebro. No hay mención de riego o otros usos específicos, por lo que no calificaría como AGU_GEN ni otro uso.",60.849
25,boe,Anuncio de la Comunidad de Regantes Pozo La Sierra de Torrent sobre convocatoria de Junta.,AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_jucar",,True,anuncio,"[""AGU_RIE""]",[],0.95,"El texto menciona ""Comunidad de Regantes Pozo La Sierra de Torrent sobre convocatoria de Junta"", lo que activa la categoría AGU_RIE según las señales clave para este tipo de actos administrativos relacionados con comunidades de regantes (regla 5). No hay señal explícita de Red Natura ni de cuenca, por lo que no se asignan etiquetas adicionales.",56.215
26,boe,"Anuncio de la Comisaría de Aguas de la Confederación Hidrográfica del Guadalquivir de información pública de procedimiento de extinción del derecho de una concesión de aguas públicas para abastecimiento, riego de 0,02 ha. y un volumen de 1.150 m3/año con captación en Pozo (Fuera de masa) en Pozoblanco (Córdoba). Expediente X-9076/2022-ing.",AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_guadalquivir",,True,anuncio,"[""AGU_GEN"", ""AGU_RIE""]","[""uso_urbano"", ""uso_agricola"", ""cuenca_guadalquivir""]",0.85,"El texto menciona explícitamente ""extinción del derecho de una concesión de aguas públicas para abastecimiento, riego"" en Pozoblanco (Córdoba), activando AGU_GEN como base y AGU_RIE por la mención al riego. Las subcategorías se infieren: uso_urbano (abastecimiento) y uso_agricola (riego). La cuenca es Guadalquivir por la CHG de Pozoblanco.",70.47
27,boe,Anuncio de la Comunidad de Regantes Las Almacidas sobre convocatoria de Junta General Ordinaria.,AGU_RIE,True,AGU_RIE,uso_agricola,,True,anuncio,"[""AGU_RIE""]","[""uso_agricola"", ""cuenca_guadalquivir""]",0.98,"El texto menciona ""Comunidad de Regantes Las Almacidas"" y ""Junta General Ordinaria"", lo que corresponde claramente a una convocatoria de junta de comunidad de regantes (AGU_RIE). Por inferencia, las comunidades de regantes en Andalucía suelen estar asociadas al sistema del Guadalquivir (cuenca_guadalquivir) y su uso es agrícola/riego (uso_agricola).",62.19
28,boe,Anuncio de la Comunidad de Regantes de Ara sobre convocatoria de Asamblea General Ordinaria.,AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_ebro",,True,anuncio,"[""AGU_RIE""]",[],0.95,"La descripción menciona explícitamente ""Convocatoria de Asamblea General Ordinaria"" por parte de una ""Comunidad de Regantes"", lo que activa la categoría AGU_RIE según las reglas para reuniones y asambleas de comunidades de regantes relacionadas con concesiones de riego.",52.049
29,boe,"Anuncio de la Comisaría de Aguas, de la Confederación Hidrográfica del Guadalquivir, de competencia de proyectos sobre concesión de uso de reutilización de aguas para un volumen anual de 205.169 m3/año para uso Agropecuario - Regadío (otras berries para una superficie de 39,21 ha) en el T.M. de Hinojos (Huelva) con expediente A-6835/2017.",AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_guadalquivir",,True,anuncio,"[""AGU_RIE"", ""AGU_GEN""]","[""uso_agricola"", ""cuenca_guadalquivir""]",0.95,"La descripción menciona explícitamente ""concesión de uso de reutilización de aguas para un volumen anual... para uso Agropecuario - Regadío"", lo que activa AGU_RIE y uso_agricola. El organismo emisor es la Confederación Hidrográfica del Guadalquivir, activando cuenca_guadalquivir. La categoría AGU_GEN no se aplica porque el uso está específicamente definido como riego/agropecuario, por lo que según las reglas debe usarse únicamente la etiqueta específica.",70.508
30,boe,"Anuncio de la Comunidad de Regantes de Las Vegas de Ejea de los Caballeros, Zaragoza, sobre convocatoria de Junta.",AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_ebro",,True,anuncio,"[""AGU_RIE""]","[""uso_agricola"", ""cuenca_ebro""]",0.98,"La publicación es una convocatoria de Junta de la Comunidad de Regantes de Las Vegas de Ejea de los Caballeros (Zaragoza), lo que activa la categoría AGU_RIE por ""comunidad de regantes"" y ""convocatoria de junta"". El uso del agua es agrícola (riego), y la cuenca es la del Ebro por estar en Zaragoza y ser territorio de la Confederación Hidrográfica del Ebro.",62.385
31,boe,Anuncio de la Comunidad de Regantes Armuña Fase 1 sobre convocatoria de Junta.,AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_duero",,True,anuncio,"[""AGU_RIE""]",[],0.95,"""Convocatoria de Junta"" sobre ""Comunidad de Regantes Armuña Fase 1"". La mención explícita a ""Comunidad de Regantes"" activa la categoría AGU_RIE según las señales léxicas definidas. No hay información para subcategoría de uso o cuenca en el fragmento proporcionado.",54.59
32,boe,Anuncio de la Comunidad de Regantes del Valle de Benejama sobre convocatoria de Junta.,AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_jucar",,True,anuncio,"[""AGU_RIE""]",[],0.95,"El texto menciona explícitamente ""Comunidad de Regantes del Valle de Benejama"" y ""convocatoria de Junta"". Esto activa la categoría AGU_RIE según las reglas críticas (Nº5). No hay información para subcategoría de uso o cuenca.",52.09
33,boe,"Anuncio de la Confederación Hidrográfica del Duero, O.A., de información pública de la concesión de un aprovechamiento de aguas subterráneas para riego, en el término municipal Moral de la Reina (Valladolid). Ref. expte.: C-0417/2024 (INTEGRA-AYE) VA.",AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_duero",,True,anuncio,"[""AGU_RIE""]","[""uso_agricola"", ""cuenca_duero""]",1.0,"La descripción contiene ""aprovechamiento de aguas subterráneas para riego"", lo que activa AGU_RIE (riego) y cuenca_duero por el emisor CHD. El término ""riego"" es explícito y excluye AGU_GEN o AGU_SND.",57.731
34,boe,Anuncio de la Comunidad de Regantes del Río Tajo en Almoguera sobre convocatoria de Junta.,AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_tajo",,True,anuncio,"[""AGU_RIE""]","[""cuenca_tajo"", ""uso_agricola""]",0.95,"La descripción indica ""Convocatoria de Junta"" de la ""Comunidad de Regantes del Río Tajo"". El término ""Comunidad de regantes"" y el contexto de convocar una junta activa la etiqueta AGU_RIE. La mención explícita del ""Río Tajo"" permite inferir que pertenece a la cuenca del Tajo (cuenca_tajo) y su propósito es el riego (uso_agricola).",62.544
35,docm,"Resolución de 16/01/2025, de la Delegación Provincial de Desarrollo Sostenible de Guadalajara, por la que se formula el informe de impacto ambiental del proyecto denominado: Captación de aguas subterráneas para riego de carrascas truferas en Tordellego (Guadalajara) (expediente PRO-GU-24-0765), cuyo promotor es don Luis Martínez Martínez.",AGU_RIE,True,"AGU_SND,AGU_RIE","uso_agricola,cuenca_tajo",,True,información_pública,"[""AGU_RIE""]","[""uso_agricola"", ""cuenca_guadiana""]",0.95,"El texto describe una ""Captación de aguas subterráneas para riego"" (AGU_RIE). El término ""riego"" y el contexto de agricultura determinan ""uso_agricola"", y la mención de la Delegación Provincial de Guadalajara sitúa la obra en la cuenca del Guadiana (cuenca_guadiana).",61.509
36,boe,"Anuncio de la Comunidad de Regantes La Moraña II, sobre la exposición pública de los estatutos.",AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_duero",,True,anuncio,"[""AGU_RIE""]","[""uso_agricola"", ""cuenca_guadalquivir""]",0.9,"El texto menciona ""Comunidad de Regantes"", lo que activa la categoría AGU_RIE según las señales léxicas para concesión de riego/regadío. La subcategoría uso_agricola se infiere del propósito de regadío, y cuenca_guadalquivir por la referencia implícita a la Comunidad de Regantes La Moraña II (zona de Sevilla/Córdoba/Huelva en demarcación Guadalquivir).",63.523
37,boe,Anuncio de la Comunidad de Regantes de Alcolea de Tajo sobre convocatoria de Junta.,AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_tajo",,True,anuncio,"[""AGU_RIE""]",[],0.98,"El texto menciona explícitamente ""Comunidad de Regantes"", lo que activa la categoría AGU_RIE según la regla de las convocatorias de juntas. No hay mención de uso industrial, energético o abastecimiento urbano específico, por lo que se mantiene en riego/riego genérico. La cuenca no se puede inferir con certeza solo por el nombre del regante, aunque ""Tajo"" sugiera la cuenca del Tajo, no hay datos suficientes para etiquetar la subcategoría de cuenca sin referencia a la CHT u otras señales explícitas en el contexto de concesión.",68.302
38,bocyl,"RESOLUCIÓN de 5 de febrero de 2025, de la Delegación Territorial de León, por la que se dicta el informe de impacto ambiental del proyecto de ejecución de un sondeo de captación de aguas para riego de árboles frutales y huerta en Corullón, en el término municipal de Corullón (León). Expte.: I.A. 035/2024.",AGU_RIE,True,"AGU_SND,AGU_RIE","uso_agricola,cuenca_mino_sil",,True,resolución,"[""AGU_SND"", ""AGU_RIE""]","[""uso_agricola"", ""cuenca_duero""]",0.95,"El texto contiene explícitamente ""sondeo de captación de aguas"" (señal de AGU_SND) y el fin es ""riego de árboles frutales y huerta"" (señal de AGU_RIE). Además, se menciona que la Delegación Territorial es de León, provincia que pertenece a la cuenca del Duero.",62.829
39,boe,"Anuncio de la Comisaría de Aguas de la Confederación Hidrográfica del Guadalquivir de información pública de procedimiento de extinción del derecho de una concesión de aguas públicas para riego de 10,88 ha y un volumen de 16.320 m3/año con captación en Sondeo (Rumblar) en Bailén (Jaén). Expediente X-5548/2024-ing.",AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_guadalquivir",,True,información_pública,"[""AGU_RIE""]","[""cuenca_guadalquivir"", ""uso_agricola""]",0.98,"El texto indica explícitamente ""concesión de aguas públicas para riego"" (AGU_RIE y uso_agricola) y menciona a la Confederación Hidrográfica del Guadalquivir en Bailén (Jaén), lo que confirma la cuenca_guadalquivir. La captación en sondeo es un detalle técnico del expediente, pero el objeto principal sigue siendo el riego según el uso especificado.",65.176
40,boe,"Anuncio de la Confederación Hidrográfica del Duero, O.A., de la resolución del expediente de concesión de un aprovechamiento de aguas subterráneas, de referencia C-0192/2023, con destino a riego en el término municipal de Fermoselle (Zamora).",AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_duero",,True,anuncio,"[""AGU_RIE""]","[""uso_agricola"", ""cuenca_duero""]",0.98,"La descripción indica explícitamente ""concesión de un aprovechamiento de aguas subterráneas, de referencia C-0192/2023, con destino a riego"", activando la categoría AGU_RIE. La cuenca Duero se identifica por el organismo emisor ""Confederación Hidrográfica del Duero"".",60.919
41,doe,"Acuerdo de 31 de octubre de 2024, de la Comisión de Urbanismo y Ordenación del Territorio de Extremadura, de aprobación definitiva de la modificación puntual n.º 1 del Plan General Municipal de Miajadas que afecta a la regulación de la altura de las edificaciones e instalaciones en Suelo No Urbanizable de Protección Natural (artículo 3.2.2.1), de Protección Estructural Regadíos (artículo 3.2.2.2), de Protección Ambiental Hidrológica (artículo 3.2.2.5) y Común (artículo 3.2.2.7).",AGU_RIE,False,,,,False,acuerdo,[],[],0.85,"El texto menciona ""Suelo No Urbanizable de Protección Natural"", ""Protección Estructural Regadíos"" y ""Protección Ambiental Hidrológica"", pero estos son artículos reguladores dentro de un Plan General Municipal, no la gestión directa de agua o dominio público hidáulico. No hay mención de concesión de aguas, vía pecuaria, monte o espacio natural protegido explícito (solo términos urbanos). Por tanto, es una publicación urbana/orgánica sin actividad en el ámbito hídrico-natural monitoreado.",67.507
42,boe,"Anuncio de la Confederación Hidrográfica del Duero, O.A., de información pública del expediente de modificación de características de concesión de un aprovechamiento de aguas subterráneas, de referencia MC-0193/2024 (INTEGRA-AYE) AV, con destino a riego en el término municipal de Madrigal de las Altas Torres (Ávila).",AGU_RIE,True,AGU_RIE,"uso_agricola,cuenca_duero",,True,anuncio,"[""AGU_GEN""]","[""uso_agricola"", ""cuenca_duero""]",0.95,"El texto describe una concesión de aguas subterráneas para ""riego"" en Madrigal de las Altas Torres (Ávila), lo que indica uso agrícola y la pertenencia a la cuenca del Duero (CHD). Se asigna AGU_GEN porque es una concesión genérica de aprovechamiento sin etiquetas específicas como sondeo o abastecimiento, siendo ""riego"" el único uso explícito.",61.919
