id,bulletin,description,grupo_muestreo,is_relevant_gt,categories_gt,subcategories_gt,notas_anotador,is_relevant_pred,act_type_pred,categories_pred,subcategories_pred,confidence,reasoning,duration_s
19,bocm,"Normas urbanísticas
– Orden 878/2025, de 7 de marzo, de la Consejería de Medio Ambiente, Agricultura e Interior, por la que se aprueba definitivamente la Modificación Puntual de las Normas Subsidiarias de ámbito municipal de Buitrago del Lozoya, con el fin de adecuar las condiciones urbanísticas del Matadero Frigorífico Comarcal de Buitrago a su condición de equipamiento de interés social",PGOU,True,MOD_PUN,"fase_definitiva,uso_equipamiento",Aprobacion definitiva Mod Puntual NNSS Buitrago matadero a equipamiento,True,orden,"[""MOD_PUN""]","[""fase_definitiva"", ""uso_equipamiento""]",0.98,"El texto contiene explícitamente ""Modificación Puntual de las Normas Subsidiarias"", lo cual según la regla 1 excluiría la categoría PGOU y asignaría SOLO MOD_PUN. Además, el fragmento ""adecuar las condiciones urbanísticas del Matadero... a su condición de equipamiento de interés social"" indica claramente una subcategoría de uso_equipamiento y una fase_definitiva por el término ""aprobado definitivamente"".",70.028
20,bocyl,"INFORMACIÓN pública relativa a la aprobación inicial de la modificación n.º 5 del Plan General de Ordenación Urbana de Villamayor (Salamanca), nueva delimitación del yacimiento arqueológico «Teso de San Miguel» y modificación de la normativa de protección. Expte.: 185/2025.",PGOU,True,MOD_PUN,fase_inicial,IP aprobacion inicial mod 5 PGOU Villamayor yacimiento arqueologico,True,información_pública,"[""MOD_PUN"", ""PGOU""]","[""fase_inicial"", ""uso_residencial""]",0.85,"Texto: ""modificación n.º 5 del Plan General"" indica modificación puntual (MOD_PUN) que menciona al PGOU como marco de referencia pero no lo aprueba en su totalidad. La mención a ""nueva delimitación del yacimiento arqueológico"" sugiere un uso residencial o cultural en zona protegida, así que uso_residencial es una inferencia razonable para la subcategoría. Fase_inicial por ser información pública de aprobación inicial.",145.764
21,docm,"Anuncio de 30/01/2025, del Ayuntamiento de Ciudad Real, sobre información pública de la alternativa técnica presentada por la mercantil Aikon Energía, SL del Programa de Actuación Urbanizadora de la Unidad de Ejecución del Plan General de Ordenación Urbana, denominada UE-VCAR.",PGOU,True,PROY_URB,fase_ip,IP alternativa tecnica PAU UE-VCAR PGOU Albacete,True,anuncio,"[""PROY_URB""]","[""fase_avance""]",0.85,"El texto menciona ""Programa de Actuación Urbanizadora"" y ""Unidad de Ejecución del Plan General"", lo que indica un proyecto de urbanización (PROY_URB). El término ""alternativa técnica"" en el contexto de un programa de actuación sugiere que se encuentra en la fase de avance o estudio, aunque no esté explícitamente nombrado.",64.011
22,boib,"Acuerdo de aprobación definitiva con prescripciones relativa a la Modificación puntual nº. 3 de las Normas Subsidiarias de planeamiento del municipio de Mancor de la Vall consistente en la modificación de alineaciones, usos y parámetros edificatorios y ordenanzas de estética",PGOU,True,MOD_PUN,fase_definitiva,Aprobacion definitiva Mod Puntual 3 NNSS Mancor de la Vall,True,acuerdo,"[""MOD_PUN""]","[""fase_definitiva"", ""uso_residencial"", ""uso_comercial""]",0.92,"El texto indica explícitamente ""Acuerdo de aprobación definitiva"" y ""Modificación puntual nº. 3 de las Normas Subsidiarias"", lo cual activa la categoría MOD_PUN según la regla crítica #1 (la mención al plan general como referencia no lo convierte en PGOU). Las prescripciones sobre alineaciones y usos típicamente implican cambios mixtos residenciales/comerciales (uso_residencial, uso_comercial), aunque ""usos"" por sí solo es ambiguo, el contexto de modificación puntual suele afectar a estas áreas.",76.237
23,dogv,ANUNCIO por el que se somete a información pública la modificación puntual número 10 del Plan general de ordenación urbana de Montaverner (expediente 389/2021).,PGOU,True,MOD_PUN,fase_ip,IP modificacion puntual num 10 PGOU Montaverner,True,anuncio,"[""MOD_PUN""]","[""fase_ip""]",0.95,"La descripción incluye explícitamente ""modificación puntual número 10 del Plan general de ordenación urbana"", lo que activa la categoría MOD_PUN según las señales ""modificación puntual"" y ""modificación del plan general"". El act_type es ""anuncio"" por el término ""ANUNCIO"". La fase es ""fase_ip"" porque se somete a información pública. No aplica PGOU aunque el texto mencione el plan general, ya que solo es el objeto de la modificación, no el acto principal.",69.326
24,boib,Modificación puntual de las normas subsidiarias de Consell para la delimitación y ordenación de un aparcamiento disuasivo,PGOU,True,MOD_PUN,uso_equipamiento,Mod puntual NNSS Consell aparcamiento disuasivo,True,modificación,"[""MOD_PUN""]","[""fase_inicial"", ""uso_equipamiento""]",0.92,"La descripción menciona explícitamente ""Modificación puntual de las normas subsidiarias"", lo cual activa la categoría MOD_PUN (regla crítica: excluye PGOU aunque cite el plan como referencia). El uso para ""aparcamiento disuasivo"" implica un equipamiento público (uso_equipamiento), y al ser información pública, corresponde fase_inicial.",61.565
25,bopa,"Resolución de 3 de febrero de 2025, de la Consejería de Transición Ecológica, Industria y Desarrollo Económico, por la que se formula el informe ambiental estratégico de nueva delimitación y Plan Parcial del Área de Planeamiento Propuesto S-R-CBÑ 2 “Cabueñes Residencial” (APP-S-R-CBÑ2) (Gijón) (IA-PP-0141/2024//AUTO/2024/12984). [Cód. 2025-00970]",PLAN_ESP,True,PLAN_ESP,"fase_ip,uso_residencial",IAE Plan Parcial Cabueñes Residencial,True,resolución,"[""PLAN_ESP""]","[""fase_avance"", ""uso_residencial""]",0.95,"La publicación menciona explícitamente ""Plan Parcial del Área de Planeamiento Propuesto"", lo que encaja con la categoría PLAN_ESP para planes parciales o estudios de detalle. El nombre del área, ""Cabueñes Residencial"", sugiere claramente el uso residencial. El acto es una resolución formalizando un informe ambiental estratégico sobre este plan parcial (fase avanza).",65.291
26,bon,Aprobación definitiva del Plan Especial de Actuación Urbana de las unidades UE-9 y UE-10,PLAN_ESP,True,PLAN_ESP,fase_definitiva,Aprobacion definitiva Plan Especial Actuacion Urbana UE-9 y UE-10,True,aprobación,"[""PLAN_ESP""]","[""fase_definitiva""]",0.95,"El texto menciona explícitamente ""Aprobación definitiva del Plan Especial de Actuación Urbana..."", lo que identifica el acto como una aprobación de plan especial (PLAN_ESP) en su fase definitiva. El fragmento clave es ""Aprobación definitiva del Plan Especial"".",53.641
27,bocyl,"INFORMACIÓN pública relativa a la aprobación inicial del estudio de detalle, promovido por «Decoración Muebles Cagigal, S.A.», para la modificación de los parámetros de ordenación detallada de la parcela del Callejón Los Tochos n.º 1, en el término municipal de Aguilar de Campoo (Palencia). Expte.: 1373/2024.",PLAN_ESP,True,PLAN_ESP,fase_inicial,Aprobacion inicial estudio detalle parcela Callejon Los Tochos,True,información_pública,"[""PLAN_ESP""]","[""fase_ip"", ""uso_residencial""]",0.95,"El texto menciona explícitamente ""estudio de detalle"" para la modificación de parámetros, lo cual corresponde a la categoría PLAN_ESP (regla 2). La fase es ""información pública"" y el uso es residencial por tratarse de una parcela de edificación en urbanización.",118.277
28,bopv,"RESOLUCIÓN de 27 de enero de 2025, del Director de Administración Ambiental, por la que se formula informe ambiental estratégico del Plan Parcial del sector Ipintza Z1.5 de Zumarraga (Gipuzkoa).
				
2025/00772",PLAN_ESP,True,PLAN_ESP,fase_ip,IAE Plan Parcial sector Ipintza Z1.5 Zumarraga,True,resolución,"[""PLAN_ESP""]","[""fase_avance""]",0.95,"El texto menciona explícitamente ""Plan Parcial"", que cae en la categoría de PLAN_ESP. El fragmento clave es ""informe ambiental estratégico del Plan Parcial"". Esto indica un acto relacionado con una fase avanzada del ciclo urbanístico (informe ambiental), pero no determina el tipo de acto administrativo (aprobación, información pública, etc.) ni el uso final. La confianza es alta por la mención explícita de ""Plan Parcial"" y la autoridad ambiental autonómica (BOPV).",62.981
29,bopa,"Anuncio público a personas interesadas desconocidas en el procedimiento de evaluación ambiental estratégica simplificada. Plan Parcial del sector urbanizable UZ2-La Vega-U, Villabona (Llanera). Expte. IA-PP-0236/2024//AUTO/2024/18789. [Cód. 2025-01744]",PLAN_ESP,True,PLAN_ESP,fase_ip,EAE simplificada Plan Parcial UZ2-La Vega-U Villabona,False,anuncio,[],[],0.75,"La descripción menciona ""evaluación ambiental estratégica"", que es un trámite administrativo distinto al urbanístico. Además, aunque cita un Plan Parcial (UZ2), el anuncio se centra en el procedimiento de evaluación ambiental estratégica simplificada, lo cual no corresponde a las categorías N2 de actos urbanos (PGOU, PLAN_ESP, MOD_PUN, PROY_URB, LIC_URB, DIC_INT) según las reglas críticas.",56.881
30,bocyl,"ACUERDO de 20 de diciembre de 2024, del Pleno del Ayuntamiento de Burgos, relativo a la aprobación definitiva del «Estudio de detalle naves nido C/ López Bravo, 11B, polígono industrial. Villalonquejar (Burgos)», promovido por «Santaolalla Ambiental, S.L.». Expte.: 4/2024 EST-PGOU.",PLAN_ESP,True,PLAN_ESP,"fase_definitiva,uso_industrial",Aprobacion definitiva ED naves nido poligono industrial Villalonquejar,True,acuerdo,"[""PLAN_ESP""]","[""fase_definitiva""]",0.95,"""Estudio de detalle"" es la clave explícita que identifica este acto como un Plan Especial (PLAN_ESP) y no como una modificación del PGOU ni una aprobación general. La referencia a ""Expte.: 4/2024 EST-PGOU"" confirma el tipo de trámite, donde ""EST"" denota Estudio de Detalle, que en las reglas excluye la categoría PGOU aunque cite la norma general.",59.043
31,borm,"Aprobación inicial del Programa de Actuación, del cambio de sistema de gestión y de los estatutos de la Junta de Compensación de la Unidad de Ejecución n.º I.b del Plan Parcial “Usos Terciarios de Carretera de Sucina”.",PLAN_ESP,True,"PLAN_ESP,PROY_URB","fase_inicial,uso_comercial",IP PA + Junta Compensacion Plan Parcial Usos Terciarios Sucina,True,aprobación,"[""PLAN_ESP""]","[""fase_inicial""]",0.95,"La descripción menciona explícitamente ""Plan Parcial"", que corresponde a la categoría PLAN_ESP (Regla 2). La fase es ""inicial"" por el término ""Aprobación inicial"". El ámbito autonómico y los términos como ""Junta de Compensación"" no invalidan la relevancia urbanística del plan especial.",54.561
32,dogc,Edicto sobre aprobación inicial del Plan especial urbanístico autónomo de la vía verde del Fluvià de ámbito supramunicipal entre Sant Ferriol y La Vall de Bianya,PLAN_ESP,True,PLAN_ESP,fase_inicial,Aprobacion inicial Plan especial via verde Fluvia supramunicipal,True,edicto,"[""PLAN_ESP""]","[""fase_inicial"", ""uso_rustico""]",0.92,"El texto cita explícitamente ""Plan especial urbanístico autónomo"", que activa la categoría PLAN_ESP (no PGOU según las reglas de exclusión). La fase inicial se infiere de ""aprobación inicial"" y el uso rústico del suelo no es probable dado que es una vía verde (equipamiento/infraestructura), pero al carecer de un término más preciso, se mantiene como rústico o equipamiento; sin embargo, las señales de la descripción sugieren fuertemente un ámbito no residencial ni industrial específico, y por defecto en estos casos se suele usar uso_rustico si no hay otro claro, o quizás equipamiento, pero al ser ""vía verde"" es infraestructura. Sin embargo, la regla más fuerte es que ""Plan especial"" excluye PGOU. No hay indicios claros de cambio de uso a equipamiento (uso_equipamiento) en el texto, por lo que se mantiene la subcategoría de uso como rústico o simplemente fase inicial. Revisando las señales, ""vía verde"" suele ser infraestructura verde, no necesariamente suelo rústico por sí mismo, pero dado que no se menciona un cambio específico a equipamiento (centro deportivo, etc.) en la descripción, y la descripción es breve, uso_rustico puede ser conservado o bien omitirse si no hay certeza. Sin embargo, al no haber evidencia de cambio de uso, no se añade uso_equipamiento por inferencia forzosa. La subcategoría de fase es ""fase_inicial"" por ""aprobación inicial"".",115.108
33,doe,Anuncio de 29 de enero de 2025 sobre aprobación inicial del Estudio de Detalle de la parcela EEC-1 del SUB CC-9.2.4.,PLAN_ESP,True,PLAN_ESP,fase_inicial,Aprobacion inicial ED parcela EEC-1 SUB CC-9.2.4,True,anuncio,"[""PLAN_ESP""]","[""fase_inicial""]",0.98,"""Estudio de Detalle"" en la descripción apunta a PLAN_ESP según las reglas (excluye PGOU). ""Aprobación inicial"" indica fase_inicial.",44.24
34,bon,"Aprobación definitiva de Estudio de Detalle en la parcela 2564 del polígono 7/Z-1 U.I. X Landaben, para ampliación de edificio anexo a Mutua Navarra",PLAN_ESP,True,PLAN_ESP,"fase_definitiva,uso_equipamiento",Aprobacion definitiva ED Landaben ampliacion Mutua Navarra,True,aprobación,"[""PLAN_ESP""]","[""fase_definitiva"", ""uso_equipamiento""]",0.95,"El texto menciona explícitamente ""Aprobación definitiva de Estudio de Detalle"" (activando PLAN_ESP y fase_definitiva). Además, el proyecto es para una ampliación de edificio (hospitalaria/mutual), lo que implica uso_equipamiento. El ámbito autonómico (BON) permite PLAN_ESP sin conflicto con DIC_INT.",56.83
35,bocyl,"INFORMACIÓN pública relativa a la aprobación inicial del estudio de detalle para la modificación de la alteración existente en la calle Juan Bravo n.º 25-27, en el término municipal de Cantalejo (Segovia). Expte.: 1422/2024.",PLAN_ESP,True,PLAN_ESP,fase_inicial,Aprobacion inicial ED calle Juan Bravo 25-27 Cantalejo,True,información_pública,"[""PLAN_ESP""]","[""fase_avance""]",0.92,"La descripción incluye ""INFORMACIÓN pública relativa a la aprobación inicial del estudio de detalle"", lo que corresponde a una actuación de tipo PLAN_ESP (estudio de detalle). La subcategoría fase_avance se asigna porque el acto es una ""aprobación inicial"" del estudio de detalle, típico de las fases intermedias del procedimiento urbanístico. El fragmento clave es: ""INFORMACIÓN pública... aprobación inicial del estudio de detalle"".",119.463
36,bon,Aprobación inicial de Estudio de Detalle en la parcela 218 del polígono 4,PLAN_ESP,True,PLAN_ESP,fase_inicial,Aprobacion inicial ED parcela 218 poligono 4,True,aprobación,"[""PLAN_ESP""]","[""fase_inicial""]",0.95,"El texto menciona explícitamente ""Aprobación inicial de Estudio de Detalle"". Según las reglas, un estudio de detalle se clasifica como PLAN_ESP (excluye PGOU) y la ""inicial"" indica fase_inicial.",49.303
