id,bulletin,description,grupo_muestreo,is_relevant_gt,categories_gt,subcategories_gt,notas_anotador,is_relevant_pred,act_type_pred,categories_pred,subcategories_pred,confidence,reasoning,duration_s
15,boja,"Extracto de la Orden de 10 de enero de 2025, por la que se convocan para el año 2025 las ayudas previstas en la Orden de 13 de marzo de 2024, por la que se aprueban las bases reguladoras para la concesión de ayudas a la ejecución de programas nacionales veterinarios por las Asociaciones de Defensa Sanitaria Ganadera, en régimen de concurrencia no competitiva.",MULTILABEL_BC,True,SUB_CONV,sector_agricultura,Extracto. Convoca ayudas con bases previas. Veterinaria ADS,True,orden,"[""SUB_CONV""]","[""sector_agricultura""]",0.95,"La descripción comienza con ""Extracto de la Orden... por la que se convocan..."", lo cual activa la REGLA EXTRACTO (cláusula 1), forzando la etiqueta SOLO SUB_CONV a pesar de que el acto original aprueba bases. El sector destinatario es claramente ""Asociaciones de Defensa Sanitaria Ganadera"" y ""programas nacionales veterinarios"", señal explícita para sector_agricultura.",65.902
16,boja,"Extracto de 9 de enero de 2025, de la Universidad de Huelva, por la que se aprueban las bases reguladoras y la convocatoria del IV Concurso de Fotografía Miradas Erasmus de la Universidad de Huelva.",MULTILABEL_BC,True,SUB_CONV,sector_cultura,Extracto BDNS. Concurso fotografia con premio,True,extracto,"[""SUB_CONV""]","[""sector_cultura""]",0.98,"Es un ""EXTRACTO"", por lo que aunque el acto aprueba bases, la fase es ÚNICAMENTE SUB_CONV según la regla crítica de extractos. La denominación ""Concurso de Fotografía"" enmarca el acto en el sector_cultura (fotografía y artes visuales).",55.892
17,dog,"EXTRACTO de la Orden de 27 de diciembre de 2024 por la que se establecen las bases reguladoras para la concesión de subvenciones públicas, destinadas a la financiación del Programa Investigo, de contratación de personas jóvenes demandantes de empleo en la realización de iniciativas de investigación e innovación, y se procede a su convocatoria para el ejercicio 2025 (código de procedimiento TR349V).",MULTILABEL_BC,True,SUB_CONV,"sector_empleo, sector_investigacion",Extracto BDNS. Programa Investigo,True,orden,"[""SUB_CONV""]","[""sector_investigacion"", ""sector_empleo""]",0.95,"Es un EXTRACTO que, según la regla crítica, solo puede etiquetarse como SUB_CONV. El texto indica ""se establecen las bases... y se procede a su convocatoria"", lo cual confirma la fase de convocatoria (SUB_CONV). Las subcategorías se infieren de ""contratación de personas jóvenes demandantes de empleo"" (sector_empleo) e ""iniciativas de investigación e innovación"" (sector_investigacion).",67.711
18,bon,"RESOLUCIÓN 94E/2025, de 12 de febrero, de la directora general de Transportes y Movilidad Sostenible, por la que se aprueban, la convocatoria para el año 2025 y las bases reguladoras de la subvención destinada a la financiación del curso para la obtención del certificado de aptitud profesional acreditativo de la cualificación inicial de los conductores, residentes en Navarra, de determinados vehículos destinados al transporte por carretera. Identificación BDNS: 814522.",MULTILABEL_BC,True,"SUB_BASE, SUB_CONV",sector_empleo,Acto completo: aprueba convocatoria y bases. Formacion CAP conductores,True,resolución,"[""SUB_BASE"", ""SUB_CONV""]","[""sector_industria"", ""sector_empleo""]",0.95,"El texto indica explícitamente que la resolución aprueba tanto las bases reguladoras como la convocatoria para el año 2025, lo que activa ambas fases (SUB_BASE y SUB_CONV). Además, al tratarse de una formación para conductores profesionales en vehículos de transporte por carretera, se vincula con sector_industria y sector_empleo.",64.079
19,dogv,"EXTRACTO de la Resolución de 28 de febrero de 2025, del Vicerrectorado de Innovación y Transferencia, por la que se convocan y aprueban las bases reguladoras de los premios ToxiCOIL dirigidos a estudiantes de grado, máster y doctorado de la Universitat de València, de la Université de Bourgogne Europe-Institut Agro-Dijon (Francia) y la Università degli Studi di Palermo (Italia), del curso 2024-2025, con el mecenazgo de Santander Universidades y en el marco del programa internacional UVEMPREN.",MULTILABEL_BC,True,SUB_CONV,sector_educacion,Extracto BDNS. Premios estudiantes universitarios,True,resolución,"[""SUB_CONV""]",[],0.92,"Es un EXTRACTO de una resolución que ""se convocan y aprueban las bases reguladoras"". Según la REGLA EXTRACTO, aunque el acto original combine ambas fases, al ser un extracto publicitario la etiqueta es ÚNICAMENTE SUB_CONV. El texto menciona ""premios"" (dotación económica), lo que confirma la relevancia del dominio, pero no permite inferir claramente un sector específico sin más contexto (la referencia a estudiantes sugiere educación/estudio, pero como premio de investigación podría caer en investigación; sin embargo, dado que es extracto y el sector no es explícito en la frase clave, se deja vacío o requiere análisis semántico profundo. Dado que menciona ""estudiantes de grado, máster y doctorado"", el sector_eduación parece la inferencia más sólida). Re-evaluando: los premios son para estudiantes (beca/estudio) + investigación científica -> podría ser sector_educacion o sector_investigacion. El texto dice ""premios ToxiCOIL"" y menciona universidades extranjeras, sugiriendo cooperación internacional en I+D+i, pero el destinatario es el estudiante. Sin embargo, la regla de subcategorías pide señal explícita. ""Estudiantes"" apunta a educacion, pero el contexto es investigación. Dado que no hay una palabra clave única como ""apoyo a la educación"", y es un premio de I+D+i para estudiantes, podría ser sector_investigacion o sector_educacion. Pero siguiendo estrictamente ""señal explícita"", quizás deba dejar vacío si no es claro. Sin embargo, el ejemplo 1 dice ""nunca añadas SUB_BASE"" pero en este caso las categorías N2 se han decidido como solo SUB_CONV por la regla extracto. Para N3, hay que ver si hay señal. ""Estudiantes"" es señal de educacion? No exactamente, es condición de acceso. El sector no es explícitamente nombrado con palabras clave del listado. Dejaré lista vacía para ser conservador. Confianza alta (0.92) por ser extracto y convoca claramente.""",152.397
20,dog,"EXTRACTO de la Resolución de 27 de decembro de 2024 por la que se establecen las bases reguladoras, en régimen de concurrencia competitiva, para la concesión de subvenciones a la creación audiovisual para la promoción del talento audiovisual gallego y se convocan para el año 2025 (código de procedimiento CT207E).",MULTILABEL_BC,True,SUB_CONV,sector_cultura,Extracto BDNS. Creacion audiovisual,True,resolución,"[""SUB_CONV""]","[""sector_cultura""]",0.95,"Es un EXTRACTO de la Resolución que establece bases y convoca ayudas a la creación audiovisual (fragmento: ""EXTRACTO de la Resolución... se establecen las bases reguladoras... para la concesión de subvenciones a la creación audiovisual""). Según la Regla 1, los extractos solo etiquetan como SUB_CONV, independientemente de que el acto interno apruebe bases. El sector es cultura por la referencia a ""creación audiovisual"" y ""talento audiovisual"".",69.193
21,docm,"Resolución de 20/01/2025, del Instituto de Promoción Exterior de Castilla-La Mancha, por la que se aprueba la convocatoria de concesión de subvenciones para la participación en la Feria Micam I Shoe Event Milán 2025, al amparo de la Orden 152/2022, de 29 de julio, de la Consejería de Economía, Empresas y Empleo, por la que se establecen las bases reguladoras de las ayudas para la participación agrupada en acciones de internacionalización convocadas por el Instituto de Promoción Exterior de Castilla-La Mancha. Extracto BDNS (Identif.): 810396.",MULTILABEL_BC,True,SUB_CONV,sector_industria,Convocatoria de concesion: el acto convoca. Bases en orden previa. Feria internacionalizacion,True,resolución,"[""SUB_CONV""]",[],0.85,"La descripción es un extracto BDNS que aprueba la convocatoria de subvenciones (señalada en el título ""Resolución... por la que se aprueba la convocatoria""). No indica concesión directa, bases modificadas ni reintegros. La referencia a las ""bases reguladoras"" es al amparo de otra orden previa, no objeto del acto actual.",64.515
22,dog,"EXTRACTO de la Orden de 20 de diciembre de 2024 por la que se establecen las bases reguladoras de las ayudas, en régimen de concurrencia competitiva, para actuaciones encaminadas a la protección de los animales domésticos de compañía abandonados en Galicia y se convocan ayudas para el año 2025, destinadas a las asociaciones inscritas en el Registro Gallego de Asociaciones para la Protección y Defensa de los Animales de Compañía (código de procedimiento MT811B).",MULTILABEL_BC,True,SUB_CONV,,Extracto BDNS. Proteccion animales sin sector en taxonomia,True,orden,"[""SUB_CONV""]",[],0.95,"Es un EXTRACTO de la Orden que aprueba bases y convoca ayudas (""se establecen las bases reguladoras... y se convocan""), pero por la REGLA EXTRACTO, solo recibe SUB_CONV. No hay señal explícita en el texto del sector destinatario (sector_social no aparece).",58.827
23,dog,"ORDEN de 24 de febrero de 2025 por la que se establecen las bases reguladoras para la concesión de las ayudas para el sector editorial gallego, relativas a gastos de edición, distribución y comercialización de las publicaciones editoriales en el año 2025, y se procede a su convocatoria para el año 2025 (código de procedimiento CT238A).",MULTILABEL_BC,True,"SUB_BASE, SUB_CONV",sector_cultura,Acto completo: bases y convocatoria. Sector editorial,True,orden,"[""SUB_BASE"", ""SUB_CONV""]","[""sector_cultura""]",0.98,"La descripción indica que se establecen las bases reguladoras y se procede a la convocatoria, lo que encaja con las fases SUB_BASE y SUB_CONV. El texto menciona explícitamente ""sector editorial"", por lo que es claramente para el sector cultura.",56.69
24,dog,ANUNCIO de la convocatoria y bases reguladoras de la oferta de empleo público extraordinaria para estabilizar el empleo temporal del año 2024.,MULTILABEL_BC,False,,,Oferta de empleo publico estabilizacion: RRHH B5 no subvencion,False,anuncio,[],[],1.0,"Se trata de una oferta de empleo público y estabilización de personal, no de una subvención o ayuda pública con dotación económica. Por tanto, no cumple los criterios de relevancia para el dominio de ayudas (is_relevant=False).",52.282
25,dogc,"Anuncio sobre publicación de las bases reguladoras y las convocatorias para la selección de plazas de personal funcionario de carrera, incluidas en la oferta pública de empleo para el año 2023 (exp. 427/2025, 444/2025 y 609/2025)",NEGATIVO_RRHH,False,,,Seleccion plazas funcionario: RRHH,False,anuncio,[],[],1.0,"El texto menciona ""selección de plazas de personal funcionario de carrera"" y ""oferta pública de empleo"", lo cual corresponde a un proceso selectivo y no a una subvención o ayuda económica, por tanto is_relevant es False.",53.571
26,dogc,"Edicto relativo a las bases reguladoras del proceso de selección mediante concurso-oposición para cubrir con carácter interino el puesto de trabajo de secretaría de clase tercera, subescala de secretaría-intervención, y constitución de una bolsa de trabajo del Ayuntamiento de Sudanell",NEGATIVO_RRHH,False,,,Bases proceso seleccion secretaria interina: RRHH,False,edicto,[],[],0.98,"El texto describe un ""proceso de selección mediante concurso-oposición para cubrir con carácter interino el puesto de trabajo"" y ""constitución de una bolsa de trabajo"". Según las reglas, estos son procesos selectivos de personal (concurso-oposición) o bolsas de trabajo, que NO pertenecen al dominio de subvenciones y ayudas con dotación económica. Por tanto, is_relevant es False y no se asignan categorías ni subcategorías.",63.935
27,dogc,"Edicto por el que se hace pública la aprobación de la convocatoria y bases reguladoras del proceso de selección para incorporar a un/a técnico/a auxiliar para llevar a cabo el Proyecto de implementación de las acciones para certificar Viladecans como ciudad residuo cero, y la creación de la correspondiente bolsa de trabajo del Ayuntamiento de Viladecans",NEGATIVO_RRHH,False,,,Bases seleccion tecnico y bolsa trabajo: RRHH,False,edicto,[],[],1.0,"El texto se refiere a un ""proceso de selección para incorporar"" personal técnico, lo que corresponde a un proceso selectivo o plaza de empleo público, no a una subvención, ayuda o beca. Por tanto, is_relevant es False y no se asignan categorías ni subcategorías del dominio de ayudas.",58.805
28,dogc,"Anuncio sobre aprobación de la convocatoria y de las bases reguladoras para la cobertura definitiva de una plaza de técnico/a de ciudadanía, y constitución de una bolsa de trabajo",NEGATIVO_RRHH,False,,,Bases cobertura plaza tecnico y bolsa: RRHH,False,anuncio,[],[],1.0,"La publicación describe la aprobación de una convocatoria para cobertura definitiva de plaza y constitución de bolsa de trabajo, que se encuadran en procesos selectivos de personal o bolsas de trabajo, excluyéndose del dominio de subvenciones por la Regla 2. El fragmento ""cobertura definitiva de una plaza"" y ""constitución de una bolsa de trabajo"" confirman el carácter de selección de personal.",59.461
29,dogc,"Anuncio por el que se hace pública la aprobación de las bases reguladoras del proceso de selección, mediante el sistema de concurso-oposición, para cubrir una plaza de psicólogo juvenil, y la constitución de una bolsa de trabajo",NEGATIVO_RRHH,False,,,Bases concurso-oposicion psicologo y bolsa: RRHH,False,anuncio,[],[],1.0,"La publicación se refiere a un ""proceso de selección mediante el sistema de concurso-oposición para cubrir una plaza"", que según las reglas es un proceso selectivo de personal, no una subvención o ayuda. Por tanto, is_relevant=False y no hay categorías ni subcategorías aplicables.",55.293
30,dogc,"Edicto sobre aprobación de las bases reguladoras y la convocatoria que regirán el proceso selectivo para la creación de una bolsa de trabajo de funcionario interino para la ejecución de un programa de carácter temporal de técnico/a medio/a por el Plan educativo de entorno, grupo A, subgrupo A2 (X2024002739)",NEGATIVO_RRHH,False,,,Bases proceso selectivo bolsa trabajo: RRHH,False,edicto,[],[],1.0,"El texto menciona explícitamente ""proceso selectivo para la creación de una bolsa de trabajo"", lo cual según las reglas críticas es un proceso selectivo de personal y no corresponde al dominio de subvenciones/ayudas con dotación económica directa. El fragmento clave es: ""proceso selectivo para la creación de una bolsa de trabajo"".",59.734
31,dogc,Edicto sobre aprobación de las bases reguladoras del procedimiento de selección para la creación de una bolsa de trabajo de técnicos/as de empleo en el Ayuntamiento de Banyoles,NEGATIVO_RRHH,False,,,Bases bolsa tecnicos de empleo: RRHH,False,edicto,[],[],1.0,"La publicación es un ""Edicto sobre aprobación de las bases reguladoras del procedimiento de selección para la creación de una bolsa de trabajo de técnicos/as de empleo"", que corresponde a un proceso selectivo o bolsa de trabajo, excluido del dominio según la regla crítica. El fragmento clave es ""bolsa de trabajo de técnicos/as de empleo"".",57.471
32,boja,"Anuncio de 10 de diciembre de 2024, del Ayuntamiento de Zalamea la Real, de las bases reguladoras y convocatoria del procedimiento de selección para la provisión, mediante funcionarios de carrera, de las dos plazas de personal administrativo incluidas en la Oferta de Empleo Público del ejercicio 2022. (PP. 10232/2024).",NEGATIVO_RRHH,False,,,Bases provision plazas OEP: RRHH,False,anuncio,[],[],0.98,"La publicación es un anuncio de convocatoria para la provisión de plazas mediante funcionarios de carrera, lo que corresponde a un proceso selectivo de personal y no a una subvención o ayuda pública con dotación económica según la regla de exclusión (Ejemplo: procesos selectivos, oposiciones). La mención a ""Oferta de Empleo Público"" y ""funcionarios de carrera"" confirma que se trata de contratación de personal.",62.906
33,dogc,"Anuncio relativo a la convocatoria y las bases reguladoras del proceso selectivo para la cobertura definitiva de una plaza de técnico/a medio/a de gestión de administración general, de la escala de administración general, subescala técnica, grupo A, subgrupo A2, de la plantilla de personal funcionario del Ayuntamiento de Parets del Vallès, de acceso libre, y constitución de una bolsa de trabajo (exp. 2845/2024)",NEGATIVO_RRHH,False,,,Bases proceso selectivo plaza tecnico y bolsa: RRHH,False,anuncio,[],[],1.0,"El texto describe un proceso selectivo para personal funcionario (""proceso selectivo para la cobertura definitiva de una plaza... y constitución de una bolsa de trabajo""). Según las reglas, los procesos selectivos, oposiciones y bolsas de trabajo NO pertenecen al dominio de subvenciones. No hay términos clave como ""se convocan ayudas"", ""concesión"" o ""bases reguladoras de subvenciones"".",61.895
34,dogc,"Anuncio sobre aprobación de las bases reguladoras para la convocatoria del proceso de selección para cubrir un puesto de técnico/a de gestión administrativa, adscrito a la Secretaría del Ayuntamiento de Sant Andreu de Llavaneres, subgrupo A2, en régimen de personal funcionario de carrera, mediante concurso-oposición en turno de promoción interna",NEGATIVO_RRHH,False,,,Bases seleccion tecnico promocion interna: RRHH,False,anuncio,[],[],1.0,"El texto describe un proceso de selección para cubrir un puesto de trabajo (""cubrir un puesto de técnico/a de gestión administrativa... mediante concurso-oposición""), que cae en la categoría de procesos selectivos y oposiciones (personal), no siendo una subvención, ayuda o beca. Por tanto, is_relevant es False y no se asignan etiquetas.",57.447
35,dogc,Anuncio sobre aprobación de las bases reguladoras y la convocatoria del proceso selectivo del puesto de trabajo de técnico/a auxiliar de Recursos Humanos,NEGATIVO_RRHH,False,,,Bases proceso selectivo tecnico auxiliar RRHH,False,anuncio,[],[],1.0,"El texto describe un proceso selectivo para un puesto de trabajo (""puesto de trabajo de técnico/a auxiliar""), lo cual clasifica como oposiciones o concurso-oposición, no como una subvención. Según la definición, los procesos selectivos de personal tienen is_relevant=False. No se asignan categorías ni subcategorías de ayudas.",56.15
36,dogc,"Anuncio relativo a la aprobación de las bases reguladoras del proceso de selección para cubrir dos plazas de agente de la Guardia Municipal, funcionarios de carrera, y la creación de una bolsa de trabajo de agentes funcionarios interinos, por turno libre, por el sistema de concurso-oposición",NEGATIVO_RRHH,False,,,Bases plazas Guardia Municipal y bolsa: RRHH,False,anuncio,[],[],0.98,"La publicación describe un proceso de selección para personal (funcionarios e interinos) mediante concurso-oposición, no una subvención o ayuda económica. El texto menciona ""proceso de selección"" y ""bolsa de trabajo"", lo que la clasifica como personal y no como subvención según las reglas críticas.",57.247
37,dogc,"Resolución ISP/498/2025, de 18 de febrero, por la que se abre la convocatoria para formar parte de la bolsa de trabajo de personal interino de las policías locales de Cataluña y se aprueban sus bases reguladoras",NEGATIVO_RRHH,False,,,Convocatoria bolsa policias locales y bases: RRHH,False,resolución,[],[],0.98,"El texto hace referencia a una ""bolsa de trabajo de personal interino"", lo cual corresponde a un proceso selectivo o bolsa de trabajo, no a una subvención, ayuda o premio con dotación económica. Por tanto, is_relevant es False y no se asignan categorías ni subcategorías del dominio de subvenciones.",56.691
38,boc,"Bases reguladoras y convocatoria del procedimiento selectivo para la creación de una bolsa de trabajo temporal de Administrativos para atender las necesidades temporales y de interinidad, mediante sistema de concurso-oposición. Expediente 774/2024.",NEGATIVO_RRHH,False,,,Bases bolsa administrativos interinos: RRHH,False,convocatoria,[],[],0.98,"La descripción se refiere a un ""procedimiento selectivo para la creación de una bolsa de trabajo temporal"" mediante ""concurso-oposición"", lo cual encaja en procesos selectivos de personal (bolsas de trabajo) que según las reglas son no relevantes (is_relevant=False). Aunque hay bases reguladoras, estas son parte del procedimiento de personal y no de subvenciones.",59.338
