id,bulletin,description,grupo_muestreo,is_relevant_gt,categories_gt,subcategories_gt,notas_anotador,is_relevant_pred,act_type_pred,categories_pred,subcategories_pred,confidence,reasoning,duration_s
11,dog,"ORDEN de 30 de diciembre de 2024 por la que se establecen las bases reguladoras para la concesión de subvenciones para la prevención de los daños causados a los bosques por incendios, desastres naturales y catástrofes en montes vecinales en mano común y agrupaciones forestales de gestión conjunta, cofinanciadas con el Fondo Europeo Agrícola de Desarrollo Rural (Feader) en el marco del Plan estratégico de la política agraria común (PEPAC) 2023-2027 y se convocan para el año 2025 (código de procedimiento MR651A).",MULTILABEL_BC,True,"SUB_BASE, SUB_CONV",sector_agricultura,Acto completo: bases y convocatoria. Prevencion incendios forestales,True,orden,"[""SUB_BASE"", ""SUB_CONV""]","[""sector_agricultura""]",0.98,"El texto contiene explícitamente ""se establecen las bases reguladoras"" (disparador SUB_BASE) y ""y se convocan"" (disparador SUB_CONV), en el contexto de subvenciones para prevención de daños a bosques y gestión forestal (sector_agricultura). La alta confianza se debe a la mención clara de Feader y PEPAC, instrumentos europeos agrícolas.",65.933
12,boja,"Extracto de 4 de febrero de 2025, de la Universidad de Huelva, por la que se aprueban las bases reguladoras y la convocatoria de Premios la Frente Pensativa y Zenobia Camprubí a Trabajos de Fin de Grado y Fin de Máster de la Cátedra Juan Ramón Jiménez, convocatoria 2024.",MULTILABEL_BC,True,SUB_CONV,sector_educacion,Extracto BDNS aunque apruebe bases. Premios TFG/TFM,True,orden,"[""SUB_BASE"", ""SUB_CONV""]","[""sector_educacion""]",0.95,"El texto describe una orden que aprueba las bases reguladoras y convoca unos premios con dotación económica para trabajos de fin de grado y máster, lo cual se ajusta a las categorías SUB_BASE y SUB_CONV. El fragmento clave es ""se aprueban las bases reguladoras y la convocatoria de Premios"".",61.5
13,dog,"EXTRACTO de la Orden de 3 de enero de 2025 por la que se establecen las bases reguladoras de los programas de subvenciones para sufragar los gastos de funcionamiento de las entidades asociativas gallegas de personas trabajadoras autónomas y la contratación de personal de apoyo, y se convocan para el año 2025 (código de procedimiento TR358A).",MULTILABEL_BC,True,SUB_CONV,"sector_industria, sector_empleo",Extracto BDNS. Entidades de autonomos y contratacion personal apoyo,True,orden,"[""SUB_BASE"", ""SUB_CONV""]","[""sector_empleo""]",0.95,"El texto menciona explícitamente ""bases reguladoras"" y ""convocan"", justificando las etiquetas SUB_BASE y SUB_CONV. El sector destinatario es el empleo, dado que la ayuda está dirigida a ""gastos de funcionamiento... autónomas y la contratación de personal"".",58.463
14,dog,"EXTRACTO de la Resolución de 13 de enero de 2025 por la que se da publicidad del acuerdo del Consejo de Dirección que aprueba las bases reguladoras de las ayudas a proyectos que impulsen y refuercen la transición a la cadena de valor del vehículo eléctrico y a la descarbonización del sector de automoción en Galicia, cofinanciadas por la Unión Europea en el marco del programa Galicia Feder 2021-2027 para el año 2025, y se procede a su convocatoria en régimen de concurrencia no competitiva (código de procedimiento IN422P (línea 3).",MULTILABEL_BC,True,SUB_CONV,sector_industria,Extracto BDNS. Vehiculo electrico automocion,True,extracto,"[""SUB_BASE"", ""SUB_CONV""]","[""sector_industria""]",0.95,"El documento es un EXTRACTO que aprueba las bases reguladoras (""aprobación de las bases reguladoras"") y simultáneamente convoca a la ayuda (""se procede a su convocatoria""), lo cual cumple con la regla multilabel. El sector industrial está definido por los términos ""vehículo eléctrico"" y ""sector de automoción"".",125.84
15,boja,"Extracto de la Orden de 10 de enero de 2025, por la que se convocan para el año 2025 las ayudas previstas en la Orden de 13 de marzo de 2024, por la que se aprueban las bases reguladoras para la concesión de ayudas a la ejecución de programas nacionales veterinarios por las Asociaciones de Defensa Sanitaria Ganadera, en régimen de concurrencia no competitiva.",MULTILABEL_BC,True,SUB_CONV,sector_agricultura,Extracto. Convoca ayudas con bases previas. Veterinaria ADS,True,orden,"[""SUB_BASE"", ""SUB_CONV""]","[""sector_agricultura""]",0.95,"La publicación es una orden que aprueba las bases reguladoras (""aprobadas las bases reguladoras"") y convoca ayudas (""convocan para el año 2025 las ayudas""), cumpliendo con las categorías SUB_BASE y SUB_CONV. El sector destinatario es claramente agricultura, especificado en ""defensa sanitaria ganadera"".",61.329
16,boja,"Extracto de 9 de enero de 2025, de la Universidad de Huelva, por la que se aprueban las bases reguladoras y la convocatoria del IV Concurso de Fotografía Miradas Erasmus de la Universidad de Huelva.",MULTILABEL_BC,True,SUB_CONV,sector_cultura,Extracto BDNS. Concurso fotografia con premio,True,orden,"[""SUB_BASE"", ""SUB_CONV""]","[""sector_cultura""]",0.98,"La descripción menciona explícitamente la ""aprobación de las bases reguladoras"" y la ""convocatoria"", lo que corresponde a las fases SUB_BASE y SUB_CONV respectivamente. El premio es un ""Concurso de Fotografía"", lo que claramente sitúa al sector destinatario en el ámbito cultural.",57.829
17,dog,"EXTRACTO de la Orden de 27 de diciembre de 2024 por la que se establecen las bases reguladoras para la concesión de subvenciones públicas, destinadas a la financiación del Programa Investigo, de contratación de personas jóvenes demandantes de empleo en la realización de iniciativas de investigación e innovación, y se procede a su convocatoria para el ejercicio 2025 (código de procedimiento TR349V).",MULTILABEL_BC,True,SUB_CONV,"sector_empleo, sector_investigacion",Extracto BDNS. Programa Investigo,True,orden,"[""SUB_BASE"", ""SUB_CONV""]","[""sector_investigacion"", ""sector_empleo""]",0.98,"El texto describe una orden que ""establecen las bases reguladoras"" (etiqueta SUB_BASE) y además se ""procede a su convocatoria"" (etiqueta SUB_CONV). Los sectores destinatarios son investigación (""iniciativas de investigación e innovación"") y empleo (""contratación de personas jóvenes demandantes de empleo"").",61.072
18,bon,"RESOLUCIÓN 94E/2025, de 12 de febrero, de la directora general de Transportes y Movilidad Sostenible, por la que se aprueban, la convocatoria para el año 2025 y las bases reguladoras de la subvención destinada a la financiación del curso para la obtención del certificado de aptitud profesional acreditativo de la cualificación inicial de los conductores, residentes en Navarra, de determinados vehículos destinados al transporte por carretera. Identificación BDNS: 814522.",MULTILABEL_BC,True,"SUB_BASE, SUB_CONV",sector_empleo,Acto completo: aprueba convocatoria y bases. Formacion CAP conductores,True,resolución,"[""SUB_CONV"", ""SUB_BASE""]",[],0.98,"El texto menciona explícitamente ""se aprueban, la convocatoria... y las bases reguladoras de la subvención"", indicando tanto la fase de base (SUB_BASE) como la convocatoria (SUB_CONV). La referencia a ""subvención destinada a la financiación del curso"" confirma su relevancia. No se identifican sectores específicos en el texto proporcionado.",62.589
19,dogv,"EXTRACTO de la Resolución de 28 de febrero de 2025, del Vicerrectorado de Innovación y Transferencia, por la que se convocan y aprueban las bases reguladoras de los premios ToxiCOIL dirigidos a estudiantes de grado, máster y doctorado de la Universitat de València, de la Université de Bourgogne Europe-Institut Agro-Dijon (Francia) y la Università degli Studi di Palermo (Italia), del curso 2024-2025, con el mecenazgo de Santander Universidades y en el marco del programa internacional UVEMPREN.",MULTILABEL_BC,True,SUB_CONV,sector_educacion,Extracto BDNS. Premios estudiantes universitarios,True,resolución,"[""SUB_CONV"", ""SUB_BASE""]","[""sector_educacion""]",0.98,"El texto contiene la frase clave ""por la que se convocan y aprueban las bases reguladoras"", lo cual activa simultáneamente las etiquetas de convocatoria (SUB_CONV) y bases reguladoras (SUB_BASE). El ámbito es claro: ""premios ToxiCOIL dirigidos a estudiantes... UVEMPREN"", situando el sector en educación superior.",63.595
20,dog,"EXTRACTO de la Resolución de 27 de decembro de 2024 por la que se establecen las bases reguladoras, en régimen de concurrencia competitiva, para la concesión de subvenciones a la creación audiovisual para la promoción del talento audiovisual gallego y se convocan para el año 2025 (código de procedimiento CT207E).",MULTILABEL_BC,True,SUB_CONV,sector_cultura,Extracto BDNS. Creacion audiovisual,True,resolución,"[""SUB_BASE"", ""SUB_CONV""]","[""sector_cultura""]",0.98,"El texto menciona explícitamente ""extracto de la Resolución... por la que se establecen las bases reguladoras"" (SUB_BASE) y también ""se convocan para el año 2025"" (SUB_CONV). El sector es claramente cultura debido a la referencia a ""creación audiovisual"" y ""talento audiovisual"".",62.589
21,docm,"Resolución de 20/01/2025, del Instituto de Promoción Exterior de Castilla-La Mancha, por la que se aprueba la convocatoria de concesión de subvenciones para la participación en la Feria Micam I Shoe Event Milán 2025, al amparo de la Orden 152/2022, de 29 de julio, de la Consejería de Economía, Empresas y Empleo, por la que se establecen las bases reguladoras de las ayudas para la participación agrupada en acciones de internacionalización convocadas por el Instituto de Promoción Exterior de Castilla-La Mancha. Extracto BDNS (Identif.): 810396.",MULTILABEL_BC,True,SUB_CONV,sector_industria,Convocatoria de concesion: el acto convoca. Bases en orden previa. Feria internacionalizacion,True,resolución,"[""SUB_BASE"", ""SUB_CONV""]","[""sector_industria""]",0.95,"El texto menciona explícitamente ""por la que se aprueba la convocatoria de concesión de subvenciones"" y referencia las bases reguladoras, lo que indica tanto SUB_BASE como SUB_CONV. El sector destinatario es industria por referencia a ""participación en la Feria Micam I Shoe Event Milán"", feria del calzado y sector industrial/pimmes.",66.538
22,dog,"EXTRACTO de la Orden de 20 de diciembre de 2024 por la que se establecen las bases reguladoras de las ayudas, en régimen de concurrencia competitiva, para actuaciones encaminadas a la protección de los animales domésticos de compañía abandonados en Galicia y se convocan ayudas para el año 2025, destinadas a las asociaciones inscritas en el Registro Gallego de Asociaciones para la Protección y Defensa de los Animales de Compañía (código de procedimiento MT811B).",MULTILABEL_BC,True,SUB_CONV,,Extracto BDNS. Proteccion animales sin sector en taxonomia,True,orden,"[""SUB_BASE"", ""SUB_CONV""]","[""sector_social""]",0.95,"El texto menciona explícitamente ""se establecen las bases reguladoras"" (disparador SUB_BASE) y ""se convocan ayudas para el año 2025"" (disparador SUB_CONV). El sector destinatario es el social al referirse a la ""protección de los animales domésticos"", que cae bajo servicios sociales/inclusión.",62.78
23,dog,"ORDEN de 24 de febrero de 2025 por la que se establecen las bases reguladoras para la concesión de las ayudas para el sector editorial gallego, relativas a gastos de edición, distribución y comercialización de las publicaciones editoriales en el año 2025, y se procede a su convocatoria para el año 2025 (código de procedimiento CT238A).",MULTILABEL_BC,True,"SUB_BASE, SUB_CONV",sector_cultura,Acto completo: bases y convocatoria. Sector editorial,True,orden,"[""SUB_BASE"", ""SUB_CONV""]","[""sector_cultura""]",0.98,"El texto menciona explícitamente que se establecen las bases reguladoras (""se establecen las bases reguladoras"") y se procede a su convocatoria (""y se procede a su convocatoria""). El sector destinatario es el cultural, específicamente el sector editorial gallego.",57.789
24,dog,ANUNCIO de la convocatoria y bases reguladoras de la oferta de empleo público extraordinaria para estabilizar el empleo temporal del año 2024.,MULTILABEL_BC,False,,,Oferta de empleo publico estabilizacion: RRHH B5 no subvencion,False,anuncio,[],[],1.0,"La publicación es un anuncio de convocatoria y bases para una oferta de empleo público extraordinaria, no se trata de subvenciones o ayudas públicas, sino de procesos selectivos de personal. Según la regla crítica 3, las ""bases reguladoras"" de bolsas de trabajo o ofertas de empleo público NO son subvenciones.",56.485
25,dogc,"Anuncio sobre publicación de las bases reguladoras y las convocatorias para la selección de plazas de personal funcionario de carrera, incluidas en la oferta pública de empleo para el año 2023 (exp. 427/2025, 444/2025 y 609/2025)",NEGATIVO_RRHH,False,,,Seleccion plazas funcionario: RRHH,False,anuncio,[],[],1.0,"La descripción se refiere a la ""selección de plazas de personal funcionario de carrera"" y ""oferta pública de empleo"", lo cual corresponde a un proceso selectivo de personal o bolsa de trabajo, no a una subvención con dotación económica. El texto cita bases reguladoras, pero en el contexto de selección de personal, por lo que is_relevant es False según las reglas críticas 1 y 3.",64.538
26,dogc,"Edicto relativo a las bases reguladoras del proceso de selección mediante concurso-oposición para cubrir con carácter interino el puesto de trabajo de secretaría de clase tercera, subescala de secretaría-intervención, y constitución de una bolsa de trabajo del Ayuntamiento de Sudanell",NEGATIVO_RRHH,False,,,Bases proceso seleccion secretaria interina: RRHH,False,edicto,[],[],1.0,"Se trata de bases reguladoras para una bolsa de trabajo y proceso selectivo de personal (interino), no de subvención, conforme a la regla 3 que excluye estos casos del ámbito de ayudas.",50.27
27,dogc,"Edicto por el que se hace pública la aprobación de la convocatoria y bases reguladoras del proceso de selección para incorporar a un/a técnico/a auxiliar para llevar a cabo el Proyecto de implementación de las acciones para certificar Viladecans como ciudad residuo cero, y la creación de la correspondiente bolsa de trabajo del Ayuntamiento de Viladecans",NEGATIVO_RRHH,False,,,Bases seleccion tecnico y bolsa trabajo: RRHH,False,edicto,[],[],1.0,"El texto describe un ""proceso de selección para incorporar a un/a técnico/a"" y la ""creación de la correspondiente bolsa de trabajo"", lo cual corresponde claramente a un proceso selectivo de personal público o concurso de méritos, no a una subvención. Según las reglas, los procesos selectivos tienen is_relevant=False.",58.563
28,dogc,"Anuncio sobre aprobación de la convocatoria y de las bases reguladoras para la cobertura definitiva de una plaza de técnico/a de ciudadanía, y constitución de una bolsa de trabajo",NEGATIVO_RRHH,False,,,Bases cobertura plaza tecnico y bolsa: RRHH,False,anuncio,[],[],0.98,"La publicación menciona la ""aprobación de la convocatoria y de las bases reguladoras para la cobertura definitiva de una plaza"" y ""constitución de una bolsa de trabajo"", pero se refiere a procesos selectivos de personal (plazas fijas), no a subvenciones, ayudas o becas. Por tanto, is_relevant es False según la regla crítica 3.",57.732
29,dogc,"Anuncio por el que se hace pública la aprobación de las bases reguladoras del proceso de selección, mediante el sistema de concurso-oposición, para cubrir una plaza de psicólogo juvenil, y la constitución de una bolsa de trabajo",NEGATIVO_RRHH,False,,,Bases concurso-oposicion psicologo y bolsa: RRHH,False,anuncio,[],[],1.0,"El texto describe un proceso selectivo de personal (psicólogo juvenil) y una bolsa de trabajo, que son excluidos del dominio de subvenciones según las reglas críticas: ""Bases reguladoras"" de procesos selectivos o bolsas de trabajo no son subvenciones.",53.172
30,dogc,"Edicto sobre aprobación de las bases reguladoras y la convocatoria que regirán el proceso selectivo para la creación de una bolsa de trabajo de funcionario interino para la ejecución de un programa de carácter temporal de técnico/a medio/a por el Plan educativo de entorno, grupo A, subgrupo A2 (X2024002739)",NEGATIVO_RRHH,False,,,Bases proceso selectivo bolsa trabajo: RRHH,False,edicto,[],[],1.0,"El texto hace referencia a un ""proceso selectivo"" y a una ""bolsa de trabajo de funcionario interino"", lo que encaja con la descripción de procesos selectivos de personal, que son is_relevant=False según las reglas. Además, menciona explícitamente ""bases reguladoras"" pero en el contexto de una bolsa de trabajo, no de una subvención, por lo que no aplica ninguna categoría N2.",62.435
31,dogc,Edicto sobre aprobación de las bases reguladoras del procedimiento de selección para la creación de una bolsa de trabajo de técnicos/as de empleo en el Ayuntamiento de Banyoles,NEGATIVO_RRHH,False,,,Bases bolsa tecnicos de empleo: RRHH,False,edicto,[],[],1.0,"El texto describe un ""procedimiento de selección"" para una ""bolsa de trabajo"", lo cual corresponde a un proceso selectivo de personal, no a una subvención o ayuda pública. Según las reglas críticas, este tipo de publicaciones son irrelevantes para el dominio de subvenciones.",53.185
32,boja,"Anuncio de 10 de diciembre de 2024, del Ayuntamiento de Zalamea la Real, de las bases reguladoras y convocatoria del procedimiento de selección para la provisión, mediante funcionarios de carrera, de las dos plazas de personal administrativo incluidas en la Oferta de Empleo Público del ejercicio 2022. (PP. 10232/2024).",NEGATIVO_RRHH,False,,,Bases provision plazas OEP: RRHH,False,anuncio,[],[],1.0,"El texto describe una convocatoria para la provisión de plazas mediante funcionarios de carrera, lo cual corresponde a un proceso selectivo de personal, no a una subvención, ayuda o beca con dotación económica. La mención de ""bases reguladoras"" se refiere a las bases del procedimiento de selección personal, excluyendo por la regla 3.",58.667
33,dogc,"Anuncio relativo a la convocatoria y las bases reguladoras del proceso selectivo para la cobertura definitiva de una plaza de técnico/a medio/a de gestión de administración general, de la escala de administración general, subescala técnica, grupo A, subgrupo A2, de la plantilla de personal funcionario del Ayuntamiento de Parets del Vallès, de acceso libre, y constitución de una bolsa de trabajo (exp. 2845/2024)",NEGATIVO_RRHH,False,,,Bases proceso selectivo plaza tecnico y bolsa: RRHH,False,anuncio,[],[],1.0,"La publicación es un ""Anuncio relativo a la convocatoria... del proceso selectivo para la cobertura definitiva de una plaza de técnico/a medio/a"" y ""constitución de una bolsa de trabajo"", lo que indica un proceso selectivo de personal funcionario, no una subvención o ayuda pública con dotación económica.",56.653
34,dogc,"Anuncio sobre aprobación de las bases reguladoras para la convocatoria del proceso de selección para cubrir un puesto de técnico/a de gestión administrativa, adscrito a la Secretaría del Ayuntamiento de Sant Andreu de Llavaneres, subgrupo A2, en régimen de personal funcionario de carrera, mediante concurso-oposición en turno de promoción interna",NEGATIVO_RRHH,False,,,Bases seleccion tecnico promocion interna: RRHH,False,anuncio,[],[],0.95,"El texto describe un proceso de selección para cubrir un puesto de personal funcionario mediante concurso-oposición (""proceso de selección para cubrir un puesto de técnico/a... mediante concurso-oposición""). Según la regla 3, las ""bases reguladoras"" aplicadas a procesos selectivos de personal son excluidas del dominio de subvenciones.",56.633
35,dogc,Anuncio sobre aprobación de las bases reguladoras y la convocatoria del proceso selectivo del puesto de trabajo de técnico/a auxiliar de Recursos Humanos,NEGATIVO_RRHH,False,,,Bases proceso selectivo tecnico auxiliar RRHH,False,anuncio,[],[],0.98,"El texto describe un proceso selectivo para un puesto de trabajo (""técnico/a auxiliar de Recursos Humanos""), no una subvención o ayuda pública. Según las reglas, las ""bases reguladoras"" de procesos selectivos de personal corresponden a is_relevant=False.",51.743
36,dogc,"Anuncio relativo a la aprobación de las bases reguladoras del proceso de selección para cubrir dos plazas de agente de la Guardia Municipal, funcionarios de carrera, y la creación de una bolsa de trabajo de agentes funcionarios interinos, por turno libre, por el sistema de concurso-oposición",NEGATIVO_RRHH,False,,,Bases plazas Guardia Municipal y bolsa: RRHH,False,anuncio,[],[],1.0,"La publicación describe la aprobación de bases para un proceso selectivo de personal (plazas de agente de Guardia Municipal) y creación de bolsa de trabajo, lo cual corresponde a procesos selectivos de personal y no a subvenciones con dotación económica.",50.766
37,dogc,"Resolución ISP/498/2025, de 18 de febrero, por la que se abre la convocatoria para formar parte de la bolsa de trabajo de personal interino de las policías locales de Cataluña y se aprueban sus bases reguladoras",NEGATIVO_RRHH,False,,,Convocatoria bolsa policias locales y bases: RRHH,False,resolución,[],[],0.98,"El texto menciona ""bolsa de trabajo de personal interino"" y se aprueban bases reguladoras para ello, lo que según las reglas excluye subvenciones (is_relevant=False) ya que son procesos selectivos de personal.",51.125
38,boc,"Bases reguladoras y convocatoria del procedimiento selectivo para la creación de una bolsa de trabajo temporal de Administrativos para atender las necesidades temporales y de interinidad, mediante sistema de concurso-oposición. Expediente 774/2024.",NEGATIVO_RRHH,False,,,Bases bolsa administrativos interinos: RRHH,False,orden,[],[],1.0,"El texto describe ""procedimiento selectivo para la creación de una bolsa de trabajo temporal"", lo que corresponde a un proceso selectivo de personal según las reglas críticas, por tanto is_relevant=False. Los fragmentos clave son: ""bases reguladoras y convocatoria del procedimiento selectivo"" y ""bolsa de trabajo temporal"".",53.763
39,bocyl,"ACUERDO de 28 de enero de 2025, de la Junta de Gobierno Local del Ayuntamiento de San Andrés del Rabanedo (León), por el que se aprueban las bases reguladoras del proceso selectivo para la provisión, mediante el sistema de concurso de méritos, de 1 plaza de Arquitecto/a Superior, dentro del proceso de estabilización de empleo temporal aprobado por la Ley 20/2021, de 28 de diciembre.",NEGATIVO_RRHH,False,,,Bases proceso selectivo arquitecto estabilizacion: RRHH,False,acuerdo,[],[],1.0,"El texto describe un ""proceso selectivo para la provisión, mediante el sistema de concurso de méritos"" de una plaza de Arquitecto/a Superior, lo cual corresponde a un proceso selectivo de personal (estabilización) y no a una subvención o ayuda pública con dotación económica. La referencia a ""bases reguladoras"" se refiere al procedimiento de concurso, no a la regulación de una convocatoria de ayudas.",62.161
40,dogc,"Resolución TER/302/2025, de 27 de enero, por la que se abre la convocatoria para la concesión de ayudas en forma de bonificación de los intereses de operaciones de préstamo, para la financiación de promociones de viviendas con protección oficial destinadas a alquiler o cesión de uso en régimen general (ref. BDNS 812668)",SUB_CONV,True,SUB_CONV,sector_vivienda,Abre convocatoria ayudas bonificacion intereses VPO alquiler,True,resolución,"[""SUB_CONV""]","[""sector_vivienda""]",0.95,"La publicación es una ""Resolución... por la que se abre la convocatoria para la concesión de ayudas"", lo cual coincide con las señales léxicas de SUB_CONV (convocatoria y concesión). El sector destinatario es claramente vivienda, evidenciado por las palabras ""financiación de promociones de viviendas con protección oficial"".",59.889
